idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,datastop,utm_nord,utm_est,lat,lng,location
5530,Biossido di Azoto,µg/m³,527,Castano Primo v. Olimpiadi,175.0,MI,Castano Primo,S,1990-01-01T00:00:00.000,2017-01-01T00:00:00.000,5043625,482522,45.54594739,8.77611,POINT (8.77611 45.54594739)
6838,Biossido di Zolfo,µg/m³,658,Manerbio v.Solferino,66.0,BS,Manerbio,S,1992-08-27T00:00:00.000,2003-09-15T00:00:00.000,5022465,589673,45.34995906,10.14475383,POINT (10.14475383 45.34995906)
10029,Particolato Totale Sospeso,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273.0,BG,Calusco d'Adda,S,2006-05-05T00:00:00.000,2017-01-01T00:00:00.000,5059767,537706,45.69043647,9.48426111,POINT (9.48426111 45.69043647)
6701,Biossido di Azoto,µg/m³,643,Pavia p.zza Minerva,77.0,PV,Pavia,N,2002-03-03T00:00:00.000,,5003660,511522,45.18633544,9.14667703,POINT (9.14667703 45.18633544)
10431,Ossidi di Azoto,µg/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2008-11-11T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
12619,Nikel,ng/m³,542,Meda v. Gagarin,222.0,MB,Meda,N,2008-04-18T00:00:00.000,,5056480,512203,45.660992,9.160225,POINT (9.160225 45.660992)
9971,Monossido di Carbonio,mg/m³,679,Valmadrera v.Pozzi,247.0,LC,Valmadrera,N,2006-02-16T00:00:00.000,,5076576,527307,45.84221272,9.35166247,POINT (9.35166247 45.84221272)
9997,Ozono,µg/m³,682,Ferrera Erbognone ENI,88.0,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,,4995567,490094,45.11351117,8.87407772,POINT (8.87407772 45.11351117)
5622,Biossido di Zolfo,µg/m³,518,Galliate strada del Piaggio,153.0,NO,Galliate,S,1982-03-08T00:00:00.000,2017-01-08T00:00:00.000,5034980,479423,45.489564,8.737792,POINT (8.737792 45.489564)
6786,Biossido di Azoto,µg/m³,653,Brescia v.Ziziola,125.0,BS,Brescia,S,1997-10-15T00:00:00.000,2018-07-30T00:00:00.000,5040836,595170,45.51456611,10.21846492,POINT (10.21846492 45.51456611)
5594,Biossido di Azoto,µg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,1991-10-31T00:00:00.000,2018-07-30T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
10586,Particelle sospese PM2.5,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2010-07-28T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
6210,Ossidi di Azoto,µg/m³,594,Bergamo v.Goisis,290.0,BG,Bergamo,S,1996-09-14T00:00:00.000,2018-07-30T00:00:00.000,5062715,553620,45.71591825,9.68896994,POINT (9.68896994 45.71591825)
6312,Ossidi di Azoto,µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,1977-05-06T00:00:00.000,2007-06-11T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
6412,Ossidi di Azoto,µg/m³,627,Cremona P.zza Cadorna,39.0,CR,Cremona,N,2002-01-01T00:00:00.000,,4998110,579872,45.13195042,10.01574064,POINT (10.01574064 45.13195042)
12692,Cadmio,ng/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2008-04-01T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
6884,Ozono,µg/m³,665,Viadana v. Cavalli,37.0,MN,Viadana,N,2003-10-01T00:00:00.000,,4975705,619759,44.92469933,10.51750417,POINT (10.51750417 44.92469933)
10054,Biossido di Zolfo,µg/m³,691,Ferrera Erbognone AGIP v. Indipendenza,89.0,PV,Ferrera Erbognone,S,2007-01-01T00:00:00.000,2017-01-01T00:00:00.000,4995270,489675,45.11083169,8.86875714,POINT (8.86875714 45.11083169)
12589,Arsenico,ng/m³,669,Brescia Villaggio Sereno,70.0,BS,Brescia,N,2008-04-01T00:00:00.000,,5040636,593101,45.51306214,10.19190606,POINT (10.19190606 45.51306214)
10013,Particelle sospese PM2.5,µg/m³,576,Merate v. Madonna di Loreto,279.0,LC,Merate,N,2006-09-10T00:00:00.000,,5060569,531623,45.69795956,9.40619194,POINT (9.40619194 45.69795956)
10098,Biossido di Zolfo,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14.0,MN,Borgofranco sul Po,S,2006-11-29T00:00:00.000,2018-01-01T00:00:00.000,4990430,671752,45.04650286,11.18094889,POINT (11.18094889 45.04650286)
9805,Biossido di Azoto,µg/m³,671,Mantova Tridolino,22.0,MN,Mantova,S,2004-12-31T00:00:00.000,2024-01-31T00:00:00.000,5001664,646147,45.153328,10.859272,POINT (10.859272 45.153328)
5642,Biossido di Zolfo,µg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139.0,MI,Sesto San Giovanni,S,1974-09-03T00:00:00.000,1999-05-04T00:00:00.000,5042386,518435,45.53476819,9.23610903,POINT (9.23610903 45.53476819)
6632,Particolato Totale Sospeso,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85.0,LO,Tavazzano con Villavesco,S,2000-01-13T00:00:00.000,2005-03-24T00:00:00.000,5019734,532492,45.33036444,9.41464375,POINT (9.41464375 45.33036444)
6936,PM10 (SM2005),µg/m³,596,Osio Sotto v.per Levate,182.0,BG,Osio Sotto,N,2000-05-24T00:00:00.000,,5052072,547691,45.62055568,9.61173782,POINT (9.61173782 45.62055568)
5713,Ozono,µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,1981-01-12T00:00:00.000,2007-07-20T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
6956,PM10 (SM2005),µg/m³,528,Milano Verziere,116.0,MI,Milano,N,2001-11-01T00:00:00.000,,5034443,515270,45.46334886,9.19532511,POINT (9.19532511 45.46334886)
10324,Ozono,µg/m³,707,Mortara v. Trento,108.0,PV,Mortara,S,2007-10-04T00:00:00.000,2021-05-12T09:00:00.000,5011280,479925,45.25473597,8.74415572,POINT (8.74415572 45.25473597)
10007,Monossido di Carbonio,mg/m³,684,Truccazzano via Fornasino,105.0,MI,Truccazzano,S,2006-02-17T00:00:00.000,2018-01-01T00:00:00.000,5036889,536835,45.48455958,9.47134686,POINT (9.47134686 45.48455958)
5669,Biossido di Zolfo,µg/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,S,1989-06-01T00:00:00.000,2003-06-03T00:00:00.000,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
6801,Monossido di Carbonio,mg/m³,654,Sarezzo v.Minelli,269.0,BS,Sarezzo,S,1990-02-18T00:00:00.000,2023-01-03T00:00:00.000,5055826,593900,45.64962671,10.20509022,POINT (10.20509022 45.64962671)
10038,Biossido di Azoto,µg/m³,687,Ferno v.Di Dio,215.0,VA,Ferno,N,2006-11-06T00:00:00.000,,5051773,481053,45.61924753,8.75697656,POINT (8.75697656 45.61924753)
9985,Particelle sospese PM2.5,µg/m³,600,Lodi v.Vignati,80.0,LO,Lodi,N,2006-07-10T00:00:00.000,,5017060,538042,45.30601628,9.48527511,POINT (9.48527511 45.30601628)
6364,Ossidi di Azoto,µg/m³,517,Turbigo,141.0,MI,Turbigo,N,1990-01-11T00:00:00.000,,5041480,479423,45.52655611,8.73650211,POINT (8.73650211 45.52655611)
5651,Biossido di Zolfo,µg/m³,501,Milano v.Marche,129.0,MI,Milano,S,1973-11-07T00:00:00.000,1999-04-05T00:00:00.000,5038105,514918,45.49631883,9.19093444,POINT (9.19093444 45.49631883)
10484,PM10 (SM2005),µg/m³,1266,Bertonico v.Moro,65.0,LO,Bertonico,N,2009-08-03T00:00:00.000,,5009105,552297,45.23349689,9.66625758,POINT (9.66625758 45.23349689)
6384,Ossidi di Azoto,µg/m³,570,Tirano Viale Italia,439.0,SO,Tirano,S,1993-11-01T00:00:00.000,2018-07-30T00:00:00.000,5118891,589196,46.216293,10.170397,POINT (10.170397 46.216293)
5960,Ozono,µg/m³,629,Crema v.XI febbraio,79.0,CR,Crema,N,1996-04-28T00:00:00.000,,5023885,555127,45.36631075,9.70395139,POINT (9.70395139 45.36631075)
9983,Particelle sospese PM2.5,µg/m³,672,Cornale v.Libertà,74.0,PV,Cornale,N,2006-02-02T00:00:00.000,,4987406,493238,45.04008561,8.91415717,POINT (8.91415717 45.04008561)
6889,Biossido di Azoto,µg/m³,667,Marmirolo Bosco Fontana,22.0,MN,Marmirolo,S,2003-01-01T00:00:00.000,2018-07-30T00:00:00.000,5007554,636848,45.20818653,10.74264811,POINT (10.74264811 45.20818653)
5600,Biossido di Azoto,µg/m³,597,Lallio v. Sforzatica,212.0,BG,Lallio,S,2000-04-13T00:00:00.000,2017-01-01T00:00:00.000,5056421,548190,45.65967114,9.61858011,POINT (9.61858011 45.65967114)
10413,PM10 (SM2005),µg/m³,1263,Villa di Serio v. Glera,280.0,BG,Villa di Serio,S,2008-10-07T00:00:00.000,2018-07-30T00:00:00.000,5064969,557447,45.727881,9.738481,POINT (9.738481 45.727881)
10299,Benzene,µg/m³,653,Brescia v.Ziziola,125.0,BS,Brescia,S,1997-10-15T00:00:00.000,2018-07-30T00:00:00.000,5040836,595170,45.51456611,10.21846492,POINT (10.21846492 45.51456611)
6831,Ossidi di Azoto,µg/m³,657,Lonato del Garda v.del Marchesino,180.0,BS,Lonato del Garda,N,1990-01-01T00:00:00.000,,5035536,615762,45.46375819,10.48078183,POINT (10.48078183 45.46375819)
5691,Biossido di Zolfo,µg/m³,608,Codogno v.Trento,59.0,LO,Codogno,S,2000-01-13T00:00:00.000,2022-12-31T00:00:00.000,5000892,554872,45.15937678,9.69815314,POINT (9.69815314 45.15937678)
9890,PM10 (SM2005),µg/m³,674,Monza v.Machiavelli,162.0,MB,Monza,N,2005-11-18T00:00:00.000,,5047450,521343,45.574117,9.263808,POINT (9.263808 45.574117)
6869,Benzene,µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,N,2002-06-06T00:00:00.000,,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
10153,Ossidi di Azoto,µg/m³,702,Pieve di Coriano v. Bugatte,16.0,MN,Pieve di Coriano,S,2006-11-29T00:00:00.000,2018-01-01T00:00:00.000,4988901,666747,45.03394468,11.11691932,POINT (11.11691932 45.03394468)
6954,PM10 (SM2005),µg/m³,661,Rezzato v.De Gasperi,147.0,BS,Rezzato,N,1997-01-27T00:00:00.000,,5041110,604367,45.51571417,10.33624003,POINT (10.33624003 45.51571417)
6405,Ossidi di Azoto,µg/m³,625,Casalmaggiore v.Volta,23.0,CR,Casalmaggiore,S,2002-01-01T00:00:00.000,2007-02-21T00:00:00.000,4981793,612537,44.98066517,10.42738161,POINT (10.42738161 44.98066517)
5653,Biossido di Zolfo,µg/m³,555,Busto Arsizio v.Magenta,222.0,VA,Busto Arsizio,S,1991-05-25T00:00:00.000,2012-01-03T00:00:00.000,5050810,488313,45.61073922,8.850121,POINT (8.850121 45.61073922)
5631,Biossido di Zolfo,µg/m³,546,Magenta v. F. Turati,137.0,MI,Magenta,S,1995-04-22T00:00:00.000,2023-10-03T00:00:00.000,5034328,490635,45.46242074,8.88021388,POINT (8.88021388 45.46242074)
10197,Particelle sospese PM2.5,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14.0,MN,Borgofranco sul Po,N,2006-12-01T00:00:00.000,,4990430,671752,45.04650286,11.18094889,POINT (11.18094889 45.04650286)
6685,Biossido di Azoto,µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,N,2002-06-01T00:00:00.000,,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
5637,Biossido di Zolfo,µg/m³,549,Milano P.zza Abbiategrasso,111.0,MI,Milano,S,1995-05-20T00:00:00.000,2003-03-06T00:00:00.000,5030980,514247,45.43220019,9.18215183,POINT (9.18215183 45.43220019)
10301,Benzene,µg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,2006-11-07T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
10270,Ozono,µg/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2007-01-01T00:00:00.000,2023-07-12T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
6386,Ossidi di Azoto,µg/m³,558,Busto Arsizio  Accam,206.0,VA,Busto Arsizio,N,1998-12-06T00:00:00.000,,5047718,487687,45.58289429,8.84216546,POINT (8.84216546 45.58289429)
5677,Biossido di Zolfo,µg/m³,564,Erba v. Battisti,279.0,CO,Erba,S,2009-06-13T00:00:00.000,2023-01-10T00:00:00.000,5072803,517232,45.8085738,9.2217792,POINT (9.2217792 45.8085738)
5961,Biossido di Azoto,µg/m³,630,Crema v.Indipendenza,78.0,CR,Crema,S,1999-11-02T00:00:00.000,2007-04-03T00:00:00.000,5024212,553035,45.36941556,9.67727511,POINT (9.67727511 45.36941556)
5621,Biossido di Zolfo,µg/m³,532,Cuggiono v. Languria,156.0,MI,Cuggiono,S,1989-12-18T00:00:00.000,2009-12-11T00:00:00.000,5038680,484723,45.50148956,8.80445883,POINT (8.80445883 45.50148956)
6388,Ossidi di Azoto,µg/m³,555,Busto Arsizio v.Magenta,222.0,VA,Busto Arsizio,S,1991-05-25T00:00:00.000,2018-07-30T00:00:00.000,5050810,488313,45.61073922,8.850121,POINT (8.850121 45.61073922)
10119,Biossido di Azoto,µg/m³,699,Magnacavallo campo sportivo,11.0,MN,Magnacavallo,S,2006-11-29T00:00:00.000,2018-01-01T00:00:00.000,4985830,671675,45.00514363,11.1784001,POINT (11.1784001 45.00514363)
20497,Benzene,µg/m³,1801,Brescia v.Tartaglia,151.0,BS,Brescia,N,2020-12-07T00:00:00.000,,5043948,594556,45.54264789,10.21120522,POINT (10.21120522 45.54264789)
5826,Monossido di Carbonio,mg/m³,546,Magenta v. F. Turati,137.0,MI,Magenta,S,1995-04-22T00:00:00.000,2023-10-03T00:00:00.000,5034328,490635,45.46242074,8.88021388,POINT (8.88021388 45.46242074)
12625,Arsenico,ng/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2008-04-01T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
10165,Ossidi di Azoto,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-11-29T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
10432,Biossido di Azoto,µg/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2009-01-04T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
6888,Ozono,µg/m³,666,Porto Mantovano v. Gianni Rodari,29.0,MN,Porto Mantovano,S,2004-06-01T00:00:00.000,2018-01-01T00:00:00.000,5006244,641169,45.19554761,10.79727231,POINT (10.79727231 45.19554761)
5803,Monossido di Carbonio,mg/m³,577,Calolziocorte c.so Dante,215.0,LC,Calolziocorte,S,1994-11-28T00:00:00.000,2012-01-04T00:00:00.000,5072149,533373,45.80210114,9.42947022,POINT (9.42947022 45.80210114)
6733,Monossido di Carbonio,mg/m³,645,Voghera v.Repubblica,100.0,PV,Voghera,S,2002-03-07T00:00:00.000,2012-01-04T00:00:00.000,4981380,500562,44.98587178,9.00714089,POINT (9.00714089 44.98587178)
6862,Monossido di Carbonio,mg/m³,661,Rezzato v.De Gasperi,147.0,BS,Rezzato,S,1999-11-24T00:00:00.000,2023-02-20T00:00:00.000,5041110,604367,45.51571417,10.33624003,POINT (10.33624003 45.51571417)
5704,Biossido di Zolfo,µg/m³,569,Sondrio v.Mazzini,307.0,SO,Sondrio,N,1993-11-01T00:00:00.000,,5113078,567173,46.16797103,9.87014581,POINT (9.87014581 46.16797103)
5680,Biossido di Zolfo,µg/m³,566,Olgiate Comasco v.Roma,404.0,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,2009-02-05T00:00:00.000,5070038,497388,45.78389908,8.96640489,POINT (8.96640489 45.78389908)
10095,Ossidi di Azoto,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14.0,MN,Borgofranco sul Po,N,2006-11-29T00:00:00.000,,4990430,671752,45.04650286,11.18094889,POINT (11.18094889 45.04650286)
5683,Biossido di Zolfo,µg/m³,573,Colico v.La Madoneta,229.0,LC,Colico,S,1991-02-17T00:00:00.000,2023-02-09T00:00:00.000,5109468,529713,46.1381409,9.38468725,POINT (9.38468725 46.1381409)
12691,Arsenico,ng/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2008-04-01T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
5950,Biossido di Azoto,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57.0,CR,Corte de' Cortesi con Cignone,N,1996-05-17T00:00:00.000,,5014380,578919,45.27848997,10.00620528,POINT (10.00620528 45.27848997)
10477,Monossido di Carbonio,mg/m³,1267,Turano Lodigiano v. Gramsci,65.0,LO,Turano Lodigiano,S,2009-08-03T00:00:00.000,2017-03-31T00:00:00.000,5010942,548751,45.25028636,9.62126692,POINT (9.62126692 45.25028636)
6260,Ossidi di Azoto,µg/m³,607,Abbadia Cerreto v. Fanfulla,64.0,LO,Abbadia Cerreto,N,2000-01-13T00:00:00.000,,5017500,545920,45.30950506,9.58580022,POINT (9.58580022 45.30950506)
6208,Ossidi di Azoto,µg/m³,595,Filago v.Don Milani,190.0,BG,Filago,N,1992-03-06T00:00:00.000,,5053519,543342,45.63387247,9.55609572,POINT (9.55609572 45.63387247)
6864,Ossidi di Azoto,µg/m³,661,Rezzato v.De Gasperi,147.0,BS,Rezzato,N,1992-08-05T00:00:00.000,,5041110,604367,45.51571417,10.33624003,POINT (10.33624003 45.51571417)
5742,Ozono,µg/m³,572,Morbegno v.Cortivacci,262.0,SO,Morbegno,N,2003-05-24T00:00:00.000,,5108901,543736,46.135486,9.56624,POINT (9.56624 46.135486)
10584,Ozono,µg/m³,1274,Perledo P.zza della stazione,212.0,LC,Perledo,N,2010-09-01T00:00:00.000,,5095846,522171,46.01583272,9.28641942,POINT (9.28641942 46.01583272)
5656,Biossido di Zolfo,µg/m³,553,Saronno v.Marconi,211.0,VA,Saronno,S,1993-06-25T00:00:00.000,2001-12-18T00:00:00.000,5052270,502902,45.62397317,9.03723114,POINT (9.03723114 45.62397317)
10320,PM10 (SM2005),µg/m³,548,Milano v.Senato,118.0,MI,Milano,N,2007-08-10T00:00:00.000,,5035238,515435,45.470501,9.19746075,POINT (9.19746075 45.470501)
10025,Ozono,µg/m³,685,Calusco d'Adda v. Caduti sul Lavoro,273.0,BG,Calusco d'Adda,N,2006-06-30T00:00:00.000,,5059767,537706,45.69043647,9.48426111,POINT (9.48426111 45.69043647)
9807,Ossidi di Azoto,µg/m³,671,Mantova Tridolino,22.0,MN,Mantova,S,2006-04-23T00:00:00.000,2024-01-31T00:00:00.000,5001664,646147,45.153328,10.859272,POINT (10.859272 45.153328)
6648,Particolato Totale Sospeso,µg/m³,517,Turbigo,141.0,MI,Turbigo,S,1990-01-01T00:00:00.000,2007-02-26T00:00:00.000,5041480,479423,45.52655611,8.73650211,POINT (8.73650211 45.52655611)
10501,PM10 (SM2005),µg/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2008-12-23T00:00:00.000,2023-07-12T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
9965,PM10 (SM2005),µg/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2006-01-01T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
5638,Biossido di Zolfo,µg/m³,514,Rho via Buon Gesù,152.0,MI,Rho,S,1982-10-18T00:00:00.000,1999-05-04T00:00:00.000,5041100,503483,45.52342919,9.0446025,POINT (9.0446025 45.52342919)
5628,Biossido di Zolfo,µg/m³,539,Milano v.Liguria,115.0,MI,Milano,S,1991-08-14T00:00:00.000,1999-05-05T00:00:00.000,5032273,513134,45.44386047,9.16794489,POINT (9.16794489 45.44386047)
10343,PM10 (SM2005),µg/m³,708,Parona v. della Miseria,112.0,PV,Parona,N,2007-09-28T00:00:00.000,,5014300,480733,45.28194289,8.75433614,POINT (8.75433614 45.28194289)
6316,Ossidi di Azoto,µg/m³,537,Lainate v.Mengato,176.0,MI,Lainate,S,1991-09-25T00:00:00.000,2013-09-12T00:00:00.000,5046000,502013,45.56754025,9.02580025,POINT (9.02580025 45.56754025)
12669,Cadmio,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-23T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
6202,Ossidi di Azoto,µg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,1991-10-31T00:00:00.000,2018-07-30T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
5832,Monossido di Carbonio,mg/m³,514,Rho via Buon Gesù,152.0,MI,Rho,S,1991-10-02T00:00:00.000,2023-10-04T00:00:00.000,5041100,503483,45.52342919,9.0446025,POINT (9.0446025 45.52342919)
5625,Biossido di Zolfo,µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,1968-01-12T00:00:00.000,2007-07-18T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
10035,Benzene,µg/m³,672,Cornale v.Libertà,74.0,PV,Cornale,N,2006-02-02T00:00:00.000,,4987406,493238,45.04008561,8.91415717,POINT (8.91415717 45.04008561)
29041,Benzene,µg/m³,561,Como v.Cattaneo,202.0,CO,Como,N,1996-08-01T00:00:00.000,,5073500,505203,45.81504217,9.06697886,POINT (9.06697886 45.81504217)
6614,Particolato Totale Sospeso,µg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,S,1994-06-15T00:00:00.000,2005-10-21T00:00:00.000,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
6842,Biossido di Zolfo,µg/m³,659,Odolo v.Praes,349.0,BS,Odolo,S,1990-10-08T00:00:00.000,2004-07-20T00:00:00.000,5055661,608260,45.64605175,10.38929672,POINT (10.38929672 45.64605175)
10086,Ossidi di Azoto,µg/m³,696,Monzambano campo sportivo,88.0,MN,Monzambano,S,2006-12-01T00:00:00.000,2020-08-01T00:00:00.000,5027572,632338,45.38915861,10.69058081,POINT (10.69058081 45.38915861)
5737,Ozono,µg/m³,578,Varenna v.Polvani,220.0,LC,Varenna,S,1991-02-17T00:00:00.000,2008-02-07T00:00:00.000,5095134,522088,46.00942731,9.28531411,POINT (9.28531411 46.00942731)
20772,PM10 (SM2005),µg/m³,683,Cassano d'Adda 2-v.Milano,133.0,MI,Cassano d'Adda,N,2024-04-08T00:00:00.000,,5041567,540293,45.52647322,9.515991,POINT (9.515991 45.52647322)
9857,Biossido di Azoto,µg/m³,673,Voghera v.Pozzoni,90.0,PV,Voghera,N,2005-07-28T00:00:00.000,,4982900,500665,44.99955481,9.00844961,POINT (9.00844961 44.99955481)
6804,Ozono,µg/m³,654,Sarezzo v.Minelli,269.0,BS,Sarezzo,N,2004-03-12T00:00:00.000,,5055826,593900,45.64962671,10.20509022,POINT (10.20509022 45.64962671)
5561,Biossido di Azoto,µg/m³,558,Busto Arsizio  Accam,206.0,VA,Busto Arsizio,N,1998-12-06T00:00:00.000,,5047718,487687,45.58289429,8.84216546,POINT (8.84216546 45.58289429)
6216,Ossidi di Azoto,µg/m³,597,Lallio v. Sforzatica,212.0,BG,Lallio,S,2000-04-13T00:00:00.000,2017-01-01T00:00:00.000,5056421,548190,45.65967114,9.61858011,POINT (9.61858011 45.65967114)
12687,Piombo,ng/m³,633,Soresina v. Landriani,70.0,CR,Soresina,N,2008-04-01T00:00:00.000,,5014860,567712,45.28398,9.86340258,POINT (9.86340258 45.28398)
12617,Benzo(a)pirene,ng/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2008-02-19T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
10454,Ozono,µg/m³,1265,Lodi S.Alberto,76.0,LO,Lodi,N,2009-08-03T00:00:00.000,,5016706,538829,45.30278678,9.49528589,POINT (9.49528589 45.30278678)
5853,Monossido di Carbonio,mg/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2003-08-07T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
5706,Ozono,µg/m³,530,Agrate Brianza v.Ferrario,162.0,MB,Agrate Brianza,S,1996-03-27T00:00:00.000,2018-01-01T00:00:00.000,5046977,527628,45.575778,9.354094,POINT (9.354094 45.575778)
5544,Biossido di Azoto,µg/m³,541,Limbiate v. F. Turati,181.0,MB,Limbiate,S,1994-11-24T00:00:00.000,2018-07-30T00:00:00.000,5049330,509823,45.590961,9.139417,POINT (9.139417 45.590961)
9896,Ossidi di Azoto,µg/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2005-11-10T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
10123,Ozono,µg/m³,699,Magnacavallo campo sportivo,11.0,MN,Magnacavallo,S,2006-11-29T00:00:00.000,2018-01-01T00:00:00.000,4985830,671675,45.00514363,11.1784001,POINT (11.1784001 45.00514363)
6798,Biossido di Azoto,µg/m³,654,Sarezzo v.Minelli,269.0,BS,Sarezzo,N,1990-02-18T00:00:00.000,,5055826,593900,45.64962671,10.20509022,POINT (10.20509022 45.64962671)
6719,Monossido di Carbonio,mg/m³,644,Vigevano v.Petrarca,107.0,PV,Vigevano,S,2004-01-24T00:00:00.000,2013-09-19T00:00:00.000,5019220,489053,45.32640825,8.86031156,POINT (8.86031156 45.32640825)
