giorno,ATS,nometiposensore,valore_medio
2025-06-04,ATS_Montagna,Particelle sospese PM2.5,10.285714285714286
2025-06-05,ATS_Bergamo,Biossido di Azoto,-79.46728971962617
2025-06-05,ATS_Bergamo,PM10 (SM2005),-1228.375
2025-06-05,ATS_Bergamo,Particelle sospese PM2.5,11.8
2025-06-05,ATS_Montagna,Biossido di Azoto,-53.13402777777778
2025-06-05,ATS_Montagna,PM10 (SM2005),17.166666666666668
2025-06-05,ATS_Montagna,Particelle sospese PM2.5,8.571428571428571
2025-06-06,ATS_Bergamo,Biossido di Azoto,11.971296296296297
2025-06-06,ATS_Bergamo,PM10 (SM2005),21.0
2025-06-06,ATS_Bergamo,Particelle sospese PM2.5,10.4
2025-06-06,ATS_Montagna,Biossido di Azoto,-30.770833333333332
2025-06-06,ATS_Montagna,PM10 (SM2005),19.416666666666668
2025-06-06,ATS_Montagna,Particelle sospese PM2.5,9.25
2025-06-07,ATS_Bergamo,Biossido di Azoto,9.470833333333333
2025-06-07,ATS_Bergamo,PM10 (SM2005),20.5
2025-06-07,ATS_Bergamo,Particelle sospese PM2.5,10.4
2025-06-07,ATS_Montagna,Biossido di Azoto,15.503703703703705
2025-06-07,ATS_Montagna,PM10 (SM2005),21.0
2025-06-07,ATS_Montagna,Particelle sospese PM2.5,11.75
2025-06-08,ATS_Bergamo,Biossido di Azoto,8.044907407407408
2025-06-08,ATS_Bergamo,PM10 (SM2005),21.375
2025-06-08,ATS_Bergamo,Particelle sospese PM2.5,12.4
2025-06-08,ATS_Montagna,Biossido di Azoto,12.337962962962964
2025-06-08,ATS_Montagna,PM10 (SM2005),22.083333333333332
2025-06-08,ATS_Montagna,Particelle sospese PM2.5,13.625
2025-06-09,ATS_Bergamo,Biossido di Azoto,-543.6754629629629
2025-06-09,ATS_Bergamo,PM10 (SM2005),41.25
2025-06-09,ATS_Bergamo,Particelle sospese PM2.5,25.4
2025-06-09,ATS_Montagna,Biossido di Azoto,-54.5491879350348
2025-06-09,ATS_Montagna,PM10 (SM2005),36.416666666666664
2025-06-09,ATS_Montagna,Particelle sospese PM2.5,24.625
2025-06-10,ATS_Bergamo,Biossido di Azoto,-753.6263157894737
2025-06-10,ATS_Bergamo,PM10 (SM2005),31.0
2025-06-10,ATS_Bergamo,Particelle sospese PM2.5,16.25
2025-06-10,ATS_Montagna,Biossido di Azoto,-237.6125
2025-06-10,ATS_Montagna,PM10 (SM2005),-737.6153846153846
2025-06-10,ATS_Montagna,Particelle sospese PM2.5,20.5
2025-06-11,ATS_Bergamo,Biossido di Azoto,13.988725490196078
2025-06-11,ATS_Bergamo,PM10 (SM2005),-1215.125
2025-06-11,ATS_Bergamo,Particelle sospese PM2.5,-1980.4
2025-06-11,ATS_Montagna,Biossido di Azoto,-5.202777777777778
2025-06-11,ATS_Montagna,PM10 (SM2005),36.69230769230769
2025-06-11,ATS_Montagna,Particelle sospese PM2.5,22.5
2025-06-12,ATS_Bergamo,Biossido di Azoto,-31.632870370370373
2025-06-12,ATS_Bergamo,PM10 (SM2005),44.0
2025-06-12,ATS_Bergamo,Particelle sospese PM2.5,27.0
2025-06-12,ATS_Montagna,Biossido di Azoto,19.35787037037037
2025-06-12,ATS_Montagna,PM10 (SM2005),40.76923076923077
2025-06-12,ATS_Montagna,Particelle sospese PM2.5,23.5
2025-06-13,ATS_Bergamo,Biossido di Azoto,15.724074074074075
2025-06-13,ATS_Bergamo,PM10 (SM2005),48.625
2025-06-13,ATS_Bergamo,Particelle sospese PM2.5,28.6
2025-06-13,ATS_Montagna,Biossido di Azoto,-4.231481481481483
2025-06-13,ATS_Montagna,PM10 (SM2005),40.84615384615385
2025-06-13,ATS_Montagna,Particelle sospese PM2.5,24.125
2025-06-14,ATS_Bergamo,Biossido di Azoto,12.143055555555556
2025-06-14,ATS_Bergamo,PM10 (SM2005),36.875
2025-06-14,ATS_Bergamo,Particelle sospese PM2.5,20.8
2025-06-14,ATS_Montagna,Biossido di Azoto,16.788657407407406
2025-06-14,ATS_Montagna,PM10 (SM2005),36.0
2025-06-14,ATS_Montagna,Particelle sospese PM2.5,20.5
2025-06-15,ATS_Bergamo,Biossido di Azoto,8.560185185185185
2025-06-15,ATS_Bergamo,PM10 (SM2005),21.0
2025-06-15,ATS_Bergamo,Particelle sospese PM2.5,8.8
2025-06-15,ATS_Montagna,Biossido di Azoto,12.82337962962963
2025-06-15,ATS_Montagna,PM10 (SM2005),21.23076923076923
2025-06-15,ATS_Montagna,Particelle sospese PM2.5,10.5
2025-06-16,ATS_Bergamo,Biossido di Azoto,-570.6542553191489
2025-06-16,ATS_Bergamo,PM10 (SM2005),20.0
2025-06-16,ATS_Bergamo,Particelle sospese PM2.5,10.0
2025-06-16,ATS_Montagna,Biossido di Azoto,15.704640371229697
2025-06-16,ATS_Montagna,PM10 (SM2005),19.272727272727273
2025-06-16,ATS_Montagna,Particelle sospese PM2.5,9.125
2025-06-17,ATS_Bergamo,Biossido di Azoto,-744.192972972973
2025-06-17,ATS_Bergamo,PM10 (SM2005),-1238.875
2025-06-17,ATS_Bergamo,Particelle sospese PM2.5,-1994.6
2025-06-17,ATS_Montagna,Biossido di Azoto,-76.09236111111112
2025-06-17,ATS_Montagna,PM10 (SM2005),-896.4545454545455
2025-06-17,ATS_Montagna,Particelle sospese PM2.5,7.285714285714286
2025-06-18,ATS_Bergamo,Biossido di Azoto,-664.5737864077671
2025-06-18,ATS_Bergamo,PM10 (SM2005),-1232.75
2025-06-18,ATS_Bergamo,Particelle sospese PM2.5,-1989.6
2025-06-18,ATS_Montagna,Biossido di Azoto,18.649305555555557
2025-06-18,ATS_Montagna,PM10 (SM2005),20.923076923076923
2025-06-18,ATS_Montagna,Particelle sospese PM2.5,10.5
2025-06-19,ATS_Bergamo,Biossido di Azoto,-537.9791666666666
2025-06-19,ATS_Bergamo,PM10 (SM2005),27.875
2025-06-19,ATS_Bergamo,Particelle sospese PM2.5,16.6
2025-06-19,ATS_Montagna,Biossido di Azoto,-49.06805555555555
2025-06-19,ATS_Montagna,PM10 (SM2005),26.307692307692307
2025-06-19,ATS_Montagna,Particelle sospese PM2.5,-1236.75
2025-06-20,ATS_Bergamo,Biossido di Azoto,16.408837209302327
2025-06-20,ATS_Bergamo,PM10 (SM2005),31.0
2025-06-20,ATS_Bergamo,Particelle sospese PM2.5,16.4
2025-06-20,ATS_Montagna,Biossido di Azoto,18.952314814814812
2025-06-20,ATS_Montagna,PM10 (SM2005),26.23076923076923
2025-06-20,ATS_Montagna,Particelle sospese PM2.5,-1237.125
2025-06-21,ATS_Bergamo,Biossido di Azoto,11.8625
2025-06-21,ATS_Bergamo,PM10 (SM2005),21.375
2025-06-21,ATS_Bergamo,Particelle sospese PM2.5,11.0
2025-06-21,ATS_Montagna,Biossido di Azoto,11.624768518518518
2025-06-21,ATS_Montagna,PM10 (SM2005),20.46153846153846
2025-06-21,ATS_Montagna,Particelle sospese PM2.5,12.125
2025-06-22,ATS_Bergamo,Biossido di Azoto,10.129166666666666
2025-06-22,ATS_Bergamo,PM10 (SM2005),11.5
2025-06-22,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-06-22,ATS_Montagna,Biossido di Azoto,12.172916666666666
2025-06-22,ATS_Montagna,PM10 (SM2005),10.461538461538462
2025-06-22,ATS_Montagna,Particelle sospese PM2.5,7.0
2025-06-23,ATS_Bergamo,Biossido di Azoto,-30.03175355450237
2025-06-23,ATS_Bergamo,PM10 (SM2005),17.625
2025-06-23,ATS_Bergamo,Particelle sospese PM2.5,-1993.0
2025-06-23,ATS_Montagna,Biossido di Azoto,18.413888888888888
2025-06-23,ATS_Montagna,PM10 (SM2005),17.307692307692307
2025-06-23,ATS_Montagna,Particelle sospese PM2.5,9.625
2025-06-24,ATS_Bergamo,Biossido di Azoto,-81.44976076555024
2025-06-24,ATS_Bergamo,PM10 (SM2005),21.5
2025-06-24,ATS_Bergamo,Particelle sospese PM2.5,-1991.6
2025-06-24,ATS_Montagna,Biossido di Azoto,-6.252459016393441
2025-06-24,ATS_Montagna,PM10 (SM2005),22.923076923076923
2025-06-24,ATS_Montagna,Particelle sospese PM2.5,12.5
2025-06-25,ATS_Bergamo,Biossido di Azoto,15.735436893203884
2025-06-25,ATS_Bergamo,PM10 (SM2005),26.0
2025-06-25,ATS_Bergamo,Particelle sospese PM2.5,-2491.5
2025-06-25,ATS_Montagna,Biossido di Azoto,-74.47656612529002
2025-06-25,ATS_Montagna,PM10 (SM2005),28.923076923076923
2025-06-25,ATS_Montagna,Particelle sospese PM2.5,13.875
2025-06-26,ATS_Bergamo,Biossido di Azoto,-34.12791878172589
2025-06-26,ATS_Bergamo,PM10 (SM2005),-1228.875
2025-06-26,ATS_Bergamo,Particelle sospese PM2.5,-1991.6
2025-06-26,ATS_Montagna,Biossido di Azoto,-28.374413145539908
2025-06-26,ATS_Montagna,PM10 (SM2005),28.0
2025-06-26,ATS_Montagna,Particelle sospese PM2.5,15.5
2025-06-27,ATS_Bergamo,Biossido di Azoto,-34.34134615384615
2025-06-27,ATS_Bergamo,PM10 (SM2005),-1235.5
2025-06-27,ATS_Bergamo,Particelle sospese PM2.5,-1994.4
2025-06-27,ATS_Montagna,Biossido di Azoto,-53.51124121779859
2025-06-27,ATS_Montagna,PM10 (SM2005),14.166666666666666
2025-06-27,ATS_Montagna,Particelle sospese PM2.5,5.125
2025-06-28,ATS_Bergamo,Biossido di Azoto,15.074396135265701
2025-06-28,ATS_Bergamo,PM10 (SM2005),21.571428571428573
2025-06-28,ATS_Bergamo,Particelle sospese PM2.5,10.75
2025-06-28,ATS_Montagna,Biossido di Azoto,17.091898148148147
2025-06-28,ATS_Montagna,PM10 (SM2005),17.0
2025-06-28,ATS_Montagna,Particelle sospese PM2.5,7.375
2025-06-29,ATS_Bergamo,Biossido di Azoto,11.338181818181818
2025-06-29,ATS_Bergamo,PM10 (SM2005),17.571428571428573
2025-06-29,ATS_Bergamo,Particelle sospese PM2.5,10.5
2025-06-29,ATS_Montagna,Biossido di Azoto,13.106323185011709
2025-06-29,ATS_Montagna,PM10 (SM2005),16.76923076923077
2025-06-29,ATS_Montagna,Particelle sospese PM2.5,8.75
2025-06-30,ATS_Bergamo,Biossido di Azoto,13.701190476190478
2025-06-30,ATS_Bergamo,PM10 (SM2005),19.142857142857142
2025-06-30,ATS_Bergamo,Particelle sospese PM2.5,9.0
2025-06-30,ATS_Montagna,Biossido di Azoto,-6.207870370370371
2025-06-30,ATS_Montagna,PM10 (SM2005),19.076923076923077
2025-06-30,ATS_Montagna,Particelle sospese PM2.5,9.0
2025-07-01,ATS_Bergamo,Biossido di Azoto,-193.8128205128205
2025-07-01,ATS_Bergamo,PM10 (SM2005),-1232.375
2025-07-01,ATS_Bergamo,Particelle sospese PM2.5,-1993.6
2025-07-01,ATS_Montagna,Biossido di Azoto,13.639814814814814
2025-07-01,ATS_Montagna,PM10 (SM2005),15.307692307692308
2025-07-01,ATS_Montagna,Particelle sospese PM2.5,7.375
2025-07-02,ATS_Bergamo,Biossido di Azoto,10.725925925925926
2025-07-02,ATS_Bergamo,PM10 (SM2005),14.875
2025-07-02,ATS_Bergamo,Particelle sospese PM2.5,7.4
2025-07-02,ATS_Montagna,Biossido di Azoto,-31.163194444444443
2025-07-02,ATS_Montagna,PM10 (SM2005),12.76923076923077
2025-07-02,ATS_Montagna,Particelle sospese PM2.5,-2494.375
2025-07-03,ATS_Bergamo,Biossido di Azoto,-33.91953488372093
2025-07-03,ATS_Bergamo,PM10 (SM2005),14.125
2025-07-03,ATS_Bergamo,Particelle sospese PM2.5,7.2
2025-07-03,ATS_Montagna,Biossido di Azoto,-28.56736111111111
2025-07-03,ATS_Montagna,PM10 (SM2005),15.692307692307692
2025-07-03,ATS_Montagna,Particelle sospese PM2.5,-1243.25
2025-07-04,ATS_Bergamo,Biossido di Azoto,12.572685185185184
2025-07-04,ATS_Bergamo,PM10 (SM2005),17.75
2025-07-04,ATS_Bergamo,Particelle sospese PM2.5,9.6
2025-07-04,ATS_Montagna,Biossido di Azoto,17.08240740740741
2025-07-04,ATS_Montagna,PM10 (SM2005),16.76923076923077
2025-07-04,ATS_Montagna,Particelle sospese PM2.5,7.125
2025-07-05,ATS_Bergamo,Biossido di Azoto,11.827314814814814
2025-07-05,ATS_Bergamo,PM10 (SM2005),15.75
2025-07-05,ATS_Bergamo,Particelle sospese PM2.5,7.4
2025-07-05,ATS_Montagna,Biossido di Azoto,15.35344827586207
2025-07-05,ATS_Montagna,PM10 (SM2005),-821.3333333333334
2025-07-05,ATS_Montagna,Particelle sospese PM2.5,8.428571428571429
2025-07-06,ATS_Bergamo,Biossido di Azoto,9.222685185185185
2025-07-06,ATS_Bergamo,PM10 (SM2005),11.5
2025-07-06,ATS_Bergamo,Particelle sospese PM2.5,6.8
2025-07-06,ATS_Montagna,Biossido di Azoto,-170.70835509138382
2025-07-06,ATS_Montagna,PM10 (SM2005),-895.9090909090909
2025-07-06,ATS_Montagna,Particelle sospese PM2.5,8.142857142857142
2025-07-07,ATS_Bergamo,Biossido di Azoto,8.26574074074074
2025-07-07,ATS_Bergamo,PM10 (SM2005),9.625
2025-07-07,ATS_Bergamo,Particelle sospese PM2.5,5.6
2025-07-07,ATS_Montagna,Biossido di Azoto,-394.1685279187817
2025-07-07,ATS_Montagna,PM10 (SM2005),-3840.4615384615386
2025-07-07,ATS_Montagna,Particelle sospese PM2.5,-1245.5
2025-07-08,ATS_Bergamo,Biossido di Azoto,-37.93657407407407
2025-07-08,ATS_Bergamo,PM10 (SM2005),5.375
2025-07-08,ATS_Bergamo,Particelle sospese PM2.5,3.4
2025-07-08,ATS_Montagna,Biossido di Azoto,-106.08561320754718
2025-07-08,ATS_Montagna,PM10 (SM2005),-2303.3076923076924
2025-07-08,ATS_Montagna,Particelle sospese PM2.5,3.0
2025-07-09,ATS_Bergamo,Biossido di Azoto,12.386111111111111
2025-07-09,ATS_Bergamo,PM10 (SM2005),8.0
2025-07-09,ATS_Bergamo,Particelle sospese PM2.5,6.0
2025-07-09,ATS_Montagna,Biossido di Azoto,-31.35347222222222
2025-07-09,ATS_Montagna,PM10 (SM2005),-1531.2307692307693
2025-07-09,ATS_Montagna,Particelle sospese PM2.5,3.25
2025-07-10,ATS_Bergamo,Biossido di Azoto,13.079166666666666
2025-07-10,ATS_Bergamo,PM10 (SM2005),13.875
2025-07-10,ATS_Bergamo,Particelle sospese PM2.5,9.4
2025-07-10,ATS_Montagna,Biossido di Azoto,-7.81879350348028
2025-07-10,ATS_Montagna,PM10 (SM2005),-1528.0
2025-07-10,ATS_Montagna,Particelle sospese PM2.5,5.375
2025-07-11,ATS_Bergamo,Biossido di Azoto,-33.88365384615384
2025-07-11,ATS_Bergamo,PM10 (SM2005),17.375
2025-07-11,ATS_Bergamo,Particelle sospese PM2.5,9.8
2025-07-11,ATS_Montagna,Biossido di Azoto,-53.923640661938535
2025-07-11,ATS_Montagna,PM10 (SM2005),-754.3846153846154
2025-07-11,ATS_Montagna,Particelle sospese PM2.5,7.375
2025-07-12,ATS_Bergamo,Biossido di Azoto,-38.02850241545894
2025-07-12,ATS_Bergamo,PM10 (SM2005),16.25
2025-07-12,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-07-12,ATS_Montagna,Biossido di Azoto,12.469212962962963
2025-07-12,ATS_Montagna,PM10 (SM2005),12.461538461538462
2025-07-12,ATS_Montagna,Particelle sospese PM2.5,6.125
2025-07-13,ATS_Bergamo,Biossido di Azoto,-86.13867924528303
2025-07-13,ATS_Bergamo,PM10 (SM2005),11.5
2025-07-13,ATS_Bergamo,Particelle sospese PM2.5,6.2
2025-07-13,ATS_Montagna,Biossido di Azoto,10.417169373549884
2025-07-13,ATS_Montagna,PM10 (SM2005),9.384615384615385
2025-07-13,ATS_Montagna,Particelle sospese PM2.5,4.625
2025-07-14,ATS_Bergamo,Biossido di Azoto,-84.55673076923077
2025-07-14,ATS_Bergamo,PM10 (SM2005),13.25
2025-07-14,ATS_Bergamo,Particelle sospese PM2.5,7.8
2025-07-14,ATS_Montagna,Biossido di Azoto,-31.46805555555555
2025-07-14,ATS_Montagna,PM10 (SM2005),14.307692307692308
2025-07-14,ATS_Montagna,Particelle sospese PM2.5,6.5
2025-07-15,ATS_Bergamo,Biossido di Azoto,-35.84146341463415
2025-07-15,ATS_Bergamo,PM10 (SM2005),16.125
2025-07-15,ATS_Bergamo,Particelle sospese PM2.5,9.4
2025-07-15,ATS_Montagna,Biossido di Azoto,-169.2988425925926
2025-07-15,ATS_Montagna,PM10 (SM2005),16.46153846153846
2025-07-15,ATS_Montagna,Particelle sospese PM2.5,7.375
2025-07-16,ATS_Bergamo,Biossido di Azoto,-35.36829268292683
2025-07-16,ATS_Bergamo,PM10 (SM2005),20.25
2025-07-16,ATS_Bergamo,Particelle sospese PM2.5,10.2
2025-07-16,ATS_Montagna,Biossido di Azoto,-100.07986111111111
2025-07-16,ATS_Montagna,PM10 (SM2005),18.333333333333332
2025-07-16,ATS_Montagna,Particelle sospese PM2.5,9.0
2025-07-17,ATS_Bergamo,Biossido di Azoto,-81.57216981132075
2025-07-17,ATS_Bergamo,PM10 (SM2005),18.25
2025-07-17,ATS_Bergamo,Particelle sospese PM2.5,9.0
2025-07-17,ATS_Montagna,Biossido di Azoto,-55.93773148148148
2025-07-17,ATS_Montagna,PM10 (SM2005),-756.5384615384615
2025-07-17,ATS_Montagna,Particelle sospese PM2.5,5.375
2025-07-18,ATS_Bergamo,Biossido di Azoto,12.974537037037036
2025-07-18,ATS_Bergamo,PM10 (SM2005),13.75
2025-07-18,ATS_Bergamo,Particelle sospese PM2.5,6.0
2025-07-18,ATS_Montagna,Biossido di Azoto,14.185948477751756
2025-07-18,ATS_Montagna,PM10 (SM2005),-758.4615384615385
2025-07-18,ATS_Montagna,Particelle sospese PM2.5,4.375
2025-07-19,ATS_Bergamo,Biossido di Azoto,13.29351851851852
2025-07-19,ATS_Bergamo,PM10 (SM2005),18.625
2025-07-19,ATS_Bergamo,Particelle sospese PM2.5,8.6
2025-07-19,ATS_Montagna,Biossido di Azoto,-100.88541666666667
2025-07-19,ATS_Montagna,PM10 (SM2005),18.0
2025-07-19,ATS_Montagna,Particelle sospese PM2.5,8.875
2025-07-20,ATS_Bergamo,Biossido di Azoto,10.334259259259259
2025-07-20,ATS_Bergamo,PM10 (SM2005),20.625
2025-07-20,ATS_Bergamo,Particelle sospese PM2.5,11.8
2025-07-20,ATS_Montagna,Biossido di Azoto,-544.8106481481482
2025-07-20,ATS_Montagna,PM10 (SM2005),-753.6153846153846
2025-07-20,ATS_Montagna,Particelle sospese PM2.5,9.625
2025-07-21,ATS_Bergamo,Biossido di Azoto,11.564351851851852
2025-07-21,ATS_Bergamo,PM10 (SM2005),9.25
2025-07-21,ATS_Bergamo,Particelle sospese PM2.5,5.0
2025-07-21,ATS_Montagna,Biossido di Azoto,-358.2270833333333
2025-07-21,ATS_Montagna,PM10 (SM2005),-757.1538461538462
2025-07-21,ATS_Montagna,Particelle sospese PM2.5,7.375
2025-07-22,ATS_Bergamo,Biossido di Azoto,14.030985915492957
2025-07-22,ATS_Bergamo,PM10 (SM2005),14.0
2025-07-22,ATS_Bergamo,Particelle sospese PM2.5,6.2
2025-07-22,ATS_Montagna,Biossido di Azoto,14.221957040572793
2025-07-22,ATS_Montagna,PM10 (SM2005),-1527.076923076923
2025-07-22,ATS_Montagna,Particelle sospese PM2.5,-1245.5
2025-07-23,ATS_Bergamo,Biossido di Azoto,14.944907407407406
2025-07-23,ATS_Bergamo,PM10 (SM2005),20.0
2025-07-23,ATS_Bergamo,Particelle sospese PM2.5,9.0
2025-07-23,ATS_Montagna,Biossido di Azoto,-56.94272076372315
2025-07-23,ATS_Montagna,PM10 (SM2005),-752.6923076923077
2025-07-23,ATS_Montagna,Particelle sospese PM2.5,-1241.25
2025-07-24,ATS_Bergamo,Biossido di Azoto,-82.93472222222223
2025-07-24,ATS_Bergamo,PM10 (SM2005),12.875
2025-07-24,ATS_Bergamo,Particelle sospese PM2.5,6.8
2025-07-24,ATS_Montagna,Biossido di Azoto,-104.13030303030304
2025-07-24,ATS_Montagna,PM10 (SM2005),10.76923076923077
2025-07-24,ATS_Montagna,Particelle sospese PM2.5,6.0
2025-07-25,ATS_Bergamo,Biossido di Azoto,11.24861111111111
2025-07-25,ATS_Bergamo,PM10 (SM2005),11.375
2025-07-25,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-07-25,ATS_Montagna,Biossido di Azoto,-507.40071090047394
2025-07-25,ATS_Montagna,PM10 (SM2005),-760.6923076923077
2025-07-25,ATS_Montagna,Particelle sospese PM2.5,-1246.125
2025-07-26,ATS_Bergamo,Biossido di Azoto,11.153703703703703
2025-07-26,ATS_Bergamo,PM10 (SM2005),12.0
2025-07-26,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-07-26,ATS_Montagna,Biossido di Azoto,-542.1888888888889
2025-07-26,ATS_Montagna,PM10 (SM2005),8.384615384615385
2025-07-26,ATS_Montagna,Particelle sospese PM2.5,5.125
2025-07-27,ATS_Bergamo,Biossido di Azoto,10.160185185185185
2025-07-27,ATS_Bergamo,PM10 (SM2005),9.625
2025-07-27,ATS_Bergamo,Particelle sospese PM2.5,6.2
2025-07-27,ATS_Montagna,Biossido di Azoto,-545.3371229698375
2025-07-27,ATS_Montagna,PM10 (SM2005),5.461538461538462
2025-07-27,ATS_Montagna,Particelle sospese PM2.5,-1247.625
2025-07-28,ATS_Bergamo,Biossido di Azoto,12.394444444444444
2025-07-28,ATS_Bergamo,PM10 (SM2005),11.875
2025-07-28,ATS_Bergamo,Particelle sospese PM2.5,5.8
2025-07-28,ATS_Montagna,Biossido di Azoto,-494.84663573085845
2025-07-28,ATS_Montagna,PM10 (SM2005),10.23076923076923
2025-07-28,ATS_Montagna,Particelle sospese PM2.5,6.25
2025-07-29,ATS_Bergamo,Biossido di Azoto,13.238888888888889
2025-07-29,ATS_Bergamo,PM10 (SM2005),11.25
2025-07-29,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-07-29,ATS_Montagna,Biossido di Azoto,14.046064814814814
2025-07-29,ATS_Montagna,PM10 (SM2005),8.153846153846153
2025-07-29,ATS_Montagna,Particelle sospese PM2.5,3.875
2025-07-30,ATS_Bergamo,Biossido di Azoto,-33.79953703703704
2025-07-30,ATS_Bergamo,PM10 (SM2005),-1241.75
2025-07-30,ATS_Bergamo,Particelle sospese PM2.5,4.4
2025-07-30,ATS_Montagna,Biossido di Azoto,-31.545601851851853
2025-07-30,ATS_Montagna,PM10 (SM2005),10.23076923076923
2025-07-30,ATS_Montagna,Particelle sospese PM2.5,4.25
2025-07-31,ATS_Bergamo,Biossido di Azoto,-125.2625
2025-07-31,ATS_Bergamo,PM10 (SM2005),13.625
2025-07-31,ATS_Bergamo,Particelle sospese PM2.5,8.4
2025-07-31,ATS_Montagna,Biossido di Azoto,-217.06046511627906
2025-07-31,ATS_Montagna,PM10 (SM2005),14.0
2025-07-31,ATS_Montagna,Particelle sospese PM2.5,6.25
2025-08-01,ATS_Bergamo,Biossido di Azoto,14.660098522167488
2025-08-01,ATS_Bergamo,PM10 (SM2005),16.285714285714285
2025-08-01,ATS_Bergamo,Particelle sospese PM2.5,9.2
2025-08-01,ATS_Montagna,Biossido di Azoto,-240.24560185185186
2025-08-01,ATS_Montagna,PM10 (SM2005),13.333333333333334
2025-08-01,ATS_Montagna,Particelle sospese PM2.5,8.375
2025-08-02,ATS_Bergamo,Biossido di Azoto,7.9922619047619055
2025-08-02,ATS_Bergamo,PM10 (SM2005),-1661.3333333333333
2025-08-02,ATS_Bergamo,Particelle sospese PM2.5,4.25
2025-08-02,ATS_Montagna,Biossido di Azoto,10.67488038277512
2025-08-02,ATS_Montagna,PM10 (SM2005),-1662.3333333333333
2025-08-02,ATS_Montagna,Particelle sospese PM2.5,-1245.375
2025-08-03,ATS_Bergamo,Biossido di Azoto,7.639285714285715
2025-08-03,ATS_Bergamo,PM10 (SM2005),-2493.875
2025-08-03,ATS_Bergamo,Particelle sospese PM2.5,-1997.0
2025-08-03,ATS_Montagna,Biossido di Azoto,9.715880893300248
2025-08-03,ATS_Montagna,PM10 (SM2005),-905.4545454545455
2025-08-03,ATS_Montagna,Particelle sospese PM2.5,-1248.375
2025-08-04,ATS_Bergamo,Biossido di Azoto,-201.02727272727273
2025-08-04,ATS_Bergamo,PM10 (SM2005),-2491.125
2025-08-04,ATS_Bergamo,Particelle sospese PM2.5,-1994.2
2025-08-04,ATS_Montagna,Biossido di Azoto,-293.101179245283
2025-08-04,ATS_Montagna,PM10 (SM2005),-823.8333333333334
2025-08-04,ATS_Montagna,Particelle sospese PM2.5,-1245.875
2025-08-05,ATS_Bergamo,Biossido di Azoto,-33.801860465116285
2025-08-05,ATS_Bergamo,PM10 (SM2005),-1235.0
2025-08-05,ATS_Bergamo,Particelle sospese PM2.5,-1993.2
2025-08-05,ATS_Montagna,Biossido di Azoto,-334.4361111111111
2025-08-05,ATS_Montagna,PM10 (SM2005),13.923076923076923
2025-08-05,ATS_Montagna,Particelle sospese PM2.5,5.875
2025-08-06,ATS_Bergamo,Biossido di Azoto,-403.69074074074075
2025-08-06,ATS_Bergamo,PM10 (SM2005),18.375
2025-08-06,ATS_Bergamo,Particelle sospese PM2.5,9.4
2025-08-06,ATS_Montagna,Biossido di Azoto,-264.7696759259259
2025-08-06,ATS_Montagna,PM10 (SM2005),16.384615384615383
2025-08-06,ATS_Montagna,Particelle sospese PM2.5,7.25
2025-08-07,ATS_Bergamo,Biossido di Azoto,-313.1625
2025-08-07,ATS_Bergamo,PM10 (SM2005),15.25
2025-08-07,ATS_Bergamo,Particelle sospese PM2.5,7.6
2025-08-07,ATS_Montagna,Biossido di Azoto,-310.4201388888889
2025-08-07,ATS_Montagna,PM10 (SM2005),-755.1538461538462
2025-08-07,ATS_Montagna,Particelle sospese PM2.5,-1243.875
2025-08-08,ATS_Bergamo,Biossido di Azoto,-498.1828703703704
2025-08-08,ATS_Bergamo,PM10 (SM2005),21.125
2025-08-08,ATS_Bergamo,Particelle sospese PM2.5,11.4
2025-08-08,ATS_Montagna,Biossido di Azoto,-77.67199074074075
2025-08-08,ATS_Montagna,PM10 (SM2005),-751.9230769230769
2025-08-08,ATS_Montagna,Particelle sospese PM2.5,-1242.0
2025-08-09,ATS_Bergamo,Biossido di Azoto,10.349074074074075
2025-08-09,ATS_Bergamo,PM10 (SM2005),-1229.125
2025-08-09,ATS_Bergamo,Particelle sospese PM2.5,-1988.4
2025-08-09,ATS_Montagna,Biossido di Azoto,13.583014354066986
2025-08-09,ATS_Montagna,PM10 (SM2005),-1649.1666666666667
2025-08-09,ATS_Montagna,Particelle sospese PM2.5,-2847.714285714286
2025-08-10,ATS_Bergamo,Biossido di Azoto,8.929166666666667
2025-08-10,ATS_Bergamo,PM10 (SM2005),-1229.0
2025-08-10,ATS_Bergamo,Particelle sospese PM2.5,-1988.2
2025-08-10,ATS_Montagna,Biossido di Azoto,11.6421875
2025-08-10,ATS_Montagna,PM10 (SM2005),-888.0909090909091
2025-08-10,ATS_Montagna,Particelle sospese PM2.5,-1656.3333333333333
2025-08-11,ATS_Bergamo,Biossido di Azoto,-500.3291666666667
2025-08-11,ATS_Bergamo,PM10 (SM2005),-1228.875
2025-08-11,ATS_Bergamo,Particelle sospese PM2.5,-1989.2
2025-08-11,ATS_Montagna,Biossido di Azoto,-61.1990243902439
