codice_dusaf,macro_cat,area_km2
3241,Boschi e zone naturali,0.006345432281416783
2311,Agricola,0.03128637526585141
3241,Boschi e zone naturali,0.00347906492205563
2312,Agricola,0.008971483074686154
3241,Boschi e zone naturali,0.006610169149873363
2311,Agricola,0.004253289231727087
1123,Residenziale,0.0035158298082951876
2312,Agricola,0.0029765267677065747
31121,Boschi e zone naturali,0.006673017265926379
3241,Boschi e zone naturali,0.013981714063088345
3211,Boschi e zone naturali,0.0024586519351269217
3211,Boschi e zone naturali,0.466026789521809
3212,Boschi e zone naturali,0.014771872434855155
333,Boschi e zone naturali,0.0028242698597220543
134,Altre superfici artificiali,0.009238675599159692
411,Zone umide,0.017681620492693454
134,Altre superfici artificiali,0.0034255696897115455
123,Altre superfici artificiali,0.0016550046053597303
3241,Boschi e zone naturali,0.013658666376220216
1123,Residenziale,0.0020682715677995366
1123,Residenziale,0.0017515560629437427
2112,Agricola,0.04975050630723961
1123,Residenziale,0.0003078051781851503
12111,Industriale / Commerciale / Infrastrutture,0.014983339903957883
1123,Residenziale,0.003589758349673155
11231,Residenziale,0.00412944526639911
2311,Agricola,0.09562007282841305
411,Zone umide,0.013045666485075567
1121,Residenziale,0.025566282836782403
2311,Agricola,0.027678762389735483
12111,Industriale / Commerciale / Infrastrutture,0.28367486554367716
2111,Agricola,0.006835220249469509
1411,Altre superfici artificiali,0.04606178289182172
2311,Agricola,0.007077670690965036
2111,Agricola,0.003965742025531338
5121,Corpi idrici,0.00433485107670788
2312,Agricola,0.006940156652680792
3113,Boschi e zone naturali,0.004338049695225893
2115,Agricola,0.005457767947681548
3242,Boschi e zone naturali,0.002088678261123435
2111,Agricola,0.004151583662232558
222,Agricola,0.0016734587278636793
1412,Altre superfici artificiali,0.005821645103343084
3113,Boschi e zone naturali,0.003055711831958204
12123,Industriale / Commerciale / Infrastrutture,0.019441896380819224
1121,Residenziale,0.00024041690597236237
1123,Residenziale,0.006594856076375089
2311,Agricola,0.00885405525137428
3242,Boschi e zone naturali,0.012480080273822474
12111,Industriale / Commerciale / Infrastrutture,0.24768689595886625
1121,Residenziale,0.0036205147351800484
134,Altre superfici artificiali,0.009544734608191049
124,Altre superfici artificiali,0.03975373210077438
21131,Agricola,0.0038707701694552146
411,Zone umide,0.024958589323582907
2111,Agricola,0.031167315063531306
2111,Agricola,0.020772988253405563
12112,Industriale / Commerciale / Infrastrutture,0.0049930899113362175
3113,Boschi e zone naturali,0.005658178750801234
2311,Agricola,0.024843205316973222
12111,Industriale / Commerciale / Infrastrutture,0.01943645530313292
2111,Agricola,0.011363779098758213
3241,Boschi e zone naturali,0.00360097393984684
2311,Agricola,0.004968255575090976
2311,Agricola,0.002681844151663631
2311,Agricola,0.02440625833781893
1121,Residenziale,0.033497025075715885
2311,Agricola,0.007952299412219114
21131,Agricola,0.005209773578926702
3113,Boschi e zone naturali,0.10453978708112449
2311,Agricola,0.4799477973845016
2111,Agricola,0.09577079324417082
1123,Residenziale,0.003848265494315692
12111,Industriale / Commerciale / Infrastrutture,0.005190468333051426
21131,Agricola,0.02106566417563971
1123,Residenziale,0.0016779498826551354
1122,Residenziale,0.007210561158661549
1122,Residenziale,0.0034698919012154067
31112,Boschi e zone naturali,0.016548420781229832
1411,Altre superfici artificiali,0.03345456794067651
3241,Boschi e zone naturali,0.014428006718319262
123,Altre superfici artificiali,0.00172800102902303
2311,Agricola,0.007213703676917333
3241,Boschi e zone naturali,0.001978008113446849
31111,Boschi e zone naturali,0.03602752939261583
3241,Boschi e zone naturali,0.008481250003854437
1411,Altre superfici artificiali,0.0017446520224934394
123,Altre superfici artificiali,0.02700309005081871
12124,Industriale / Commerciale / Infrastrutture,0.006263742725043261
222,Agricola,0.006771091249976265
2311,Agricola,0.07069382869187445
3241,Boschi e zone naturali,0.061508096062650175
12111,Industriale / Commerciale / Infrastrutture,0.009384399340672771
12111,Industriale / Commerciale / Infrastrutture,0.05376511314927744
2311,Agricola,0.020032456171625815
1123,Residenziale,0.0027748564391132415
2111,Agricola,0.00336171541817411
31111,Boschi e zone naturali,0.023564086684037172
1123,Residenziale,0.0018774249277440148
1411,Altre superfici artificiali,0.005416434951467088
3113,Boschi e zone naturali,0.1040870182851863
3242,Boschi e zone naturali,0.01377238923307413
2111,Agricola,0.005080731571089193
1421,Altre superfici artificiali,0.0067992127833934575
12122,Industriale / Commerciale / Infrastrutture,0.011513705648987696
2312,Agricola,0.0035337990370161725
12111,Industriale / Commerciale / Infrastrutture,0.0023381118067034396
2111,Agricola,0.003338738345003857
12122,Industriale / Commerciale / Infrastrutture,0.004388080712007274
1121,Residenziale,0.008087513661959542
1121,Residenziale,0.04037925553657939
2311,Agricola,0.004159433982699372
12123,Industriale / Commerciale / Infrastrutture,0.046863204247475344
2311,Agricola,0.4148137788546398
2111,Agricola,1.3826546923258079e-05
12111,Industriale / Commerciale / Infrastrutture,0.021610093417024856
12122,Industriale / Commerciale / Infrastrutture,0.00613518534413492
1221,Zone estrattive e cantieri,0.013950682899786782
1123,Residenziale,0.0008734909511330125
1123,Residenziale,0.0008166670147390294
2111,Agricola,0.05895743006122564
3113,Boschi e zone naturali,0.1602518791162916
3222,Boschi e zone naturali,0.010836638076198769
2311,Agricola,0.008531970675602319
331,Boschi e zone naturali,0.030758092240899544
3222,Boschi e zone naturali,0.02033694994230638
5123,Corpi idrici,0.10552709441199974
3113,Boschi e zone naturali,0.15635543128467722
3113,Boschi e zone naturali,0.0051187032597633
2311,Agricola,0.02190051255431524
2111,Agricola,0.002248547792893992
2311,Agricola,0.013014959197642452
3222,Boschi e zone naturali,0.009697331410007575
1221,Zone estrattive e cantieri,4.0043802893692967e-05
2111,Agricola,0.01179545325151494
3222,Boschi e zone naturali,0.028093094012982354
131,Altre superfici artificiali,0.03026410406810644
2111,Agricola,0.06600184140415366
