giorno,ATS,parametro,valore_medio,n_misure
2023-09-11,ATS_Bergamo,PM10,40.38,8
2023-09-11,ATS_Bergamo,PM25,29.8,5
2023-09-11,ATS_Montagna,NO2,27.38,168
2023-09-11,ATS_Montagna,PM10,46.4,5
2023-09-11,ATS_Montagna,PM25,27.0,2
2023-09-12,ATS_Bergamo,NO2,22.04,216
2023-09-12,ATS_Bergamo,PM10,36.88,8
2023-09-12,ATS_Bergamo,PM25,27.8,5
2023-09-12,ATS_Montagna,NO2,25.7,168
2023-09-12,ATS_Montagna,PM10,48.2,5
2023-09-12,ATS_Montagna,PM25,26.5,2
2023-09-13,ATS_Bergamo,NO2,18.16,216
2023-09-13,ATS_Bergamo,PM10,25.62,8
2023-09-13,ATS_Bergamo,PM25,18.4,5
2023-09-13,ATS_Montagna,NO2,22.87,168
2023-09-13,ATS_Montagna,PM10,32.5,6
2023-09-13,ATS_Montagna,PM25,18.0,2
2023-09-14,ATS_Bergamo,NO2,15.68,215
2023-09-14,ATS_Bergamo,PM10,15.75,8
2023-09-14,ATS_Bergamo,PM25,12.0,5
2023-09-14,ATS_Montagna,NO2,19.27,168
2023-09-14,ATS_Montagna,PM10,23.33,6
2023-09-14,ATS_Montagna,PM25,13.0,2
2023-09-15,ATS_Bergamo,NO2,14.73,215
2023-09-15,ATS_Bergamo,PM10,13.62,8
2023-09-15,ATS_Bergamo,PM25,11.0,5
2023-09-15,ATS_Montagna,NO2,17.66,168
2023-09-15,ATS_Montagna,PM10,20.8,5
2023-09-15,ATS_Montagna,PM25,14.0,2
2023-09-16,ATS_Bergamo,NO2,13.4,216
2023-09-16,ATS_Bergamo,PM10,17.38,8
2023-09-16,ATS_Bergamo,PM25,12.0,5
2023-09-16,ATS_Montagna,NO2,18.84,168
2023-09-16,ATS_Montagna,PM10,27.83,6
2023-09-16,ATS_Montagna,PM25,15.0,2
2023-09-17,ATS_Bergamo,NO2,11.84,216
2023-09-17,ATS_Bergamo,PM10,18.62,8
2023-09-17,ATS_Bergamo,PM25,14.6,5
2023-09-17,ATS_Montagna,NO2,13.24,168
2023-09-17,ATS_Montagna,PM10,22.5,6
2023-09-17,ATS_Montagna,PM25,12.5,2
2023-09-18,ATS_Bergamo,NO2,16.53,214
2023-09-18,ATS_Bergamo,PM10,25.38,8
2023-09-18,ATS_Bergamo,PM25,14.4,5
2023-09-18,ATS_Montagna,NO2,18.1,168
2023-09-18,ATS_Montagna,PM10,29.67,6
2023-09-18,ATS_Montagna,PM25,15.5,2
2023-09-19,ATS_Bergamo,NO2,16.45,215
2023-09-19,ATS_Bergamo,PM10,17.12,8
2023-09-19,ATS_Bergamo,PM25,9.8,5
2023-09-19,ATS_Montagna,NO2,19.89,168
2023-09-19,ATS_Montagna,PM10,21.5,6
2023-09-19,ATS_Montagna,PM25,11.0,2
2023-09-20,ATS_Bergamo,NO2,16.62,215
2023-09-20,ATS_Bergamo,PM10,19.75,8
2023-09-20,ATS_Bergamo,PM25,12.2,5
2023-09-20,ATS_Montagna,NO2,19.83,168
2023-09-20,ATS_Montagna,PM10,24.17,6
2023-09-20,ATS_Montagna,PM25,13.5,2
2023-09-21,ATS_Bergamo,NO2,14.13,216
2023-09-21,ATS_Bergamo,PM10,13.0,7
2023-09-21,ATS_Bergamo,PM25,7.0,4
2023-09-21,ATS_Montagna,NO2,16.83,164
2023-09-21,ATS_Montagna,PM10,19.17,6
2023-09-21,ATS_Montagna,PM25,9.0,2
2023-09-22,ATS_Bergamo,NO2,12.26,216
2023-09-22,ATS_Bergamo,PM10,12.14,7
2023-09-22,ATS_Bergamo,PM25,6.25,4
2023-09-22,ATS_Montagna,NO2,11.23,168
2023-09-22,ATS_Montagna,PM10,13.0,6
2023-09-22,ATS_Montagna,PM25,8.5,2
2023-09-23,ATS_Bergamo,NO2,11.32,216
2023-09-23,ATS_Bergamo,PM10,8.62,8
2023-09-23,ATS_Bergamo,PM25,4.8,5
2023-09-23,ATS_Montagna,NO2,13.82,168
2023-09-23,ATS_Montagna,PM10,13.5,6
2023-09-23,ATS_Montagna,PM25,7.0,2
2023-09-24,ATS_Bergamo,NO2,12.87,216
2023-09-24,ATS_Bergamo,PM10,7.75,8
2023-09-24,ATS_Bergamo,PM25,5.6,5
2023-09-24,ATS_Montagna,NO2,19.11,168
2023-09-24,ATS_Montagna,PM10,12.0,6
2023-09-24,ATS_Montagna,PM25,6.5,2
2023-09-25,ATS_Bergamo,NO2,20.26,216
2023-09-25,ATS_Bergamo,PM10,11.75,8
2023-09-25,ATS_Bergamo,PM25,8.6,5
2023-09-25,ATS_Montagna,NO2,22.85,168
2023-09-25,ATS_Montagna,PM10,19.33,6
2023-09-25,ATS_Montagna,PM25,9.5,2
2023-09-26,ATS_Bergamo,NO2,21.8,216
2023-09-26,ATS_Bergamo,PM10,15.88,8
2023-09-26,ATS_Bergamo,PM25,11.0,5
2023-09-26,ATS_Montagna,NO2,27.89,163
2023-09-26,ATS_Montagna,PM10,30.67,6
2023-09-26,ATS_Montagna,PM25,14.0,2
2023-09-27,ATS_Bergamo,NO2,19.54,207
2023-09-27,ATS_Bergamo,PM10,23.12,8
2023-09-27,ATS_Bergamo,PM25,14.6,5
2023-09-27,ATS_Montagna,NO2,27.83,167
2023-09-27,ATS_Montagna,PM10,36.67,6
2023-09-27,ATS_Montagna,PM25,17.5,2
2023-09-28,ATS_Bergamo,NO2,23.67,216
2023-09-28,ATS_Bergamo,PM10,30.88,8
2023-09-28,ATS_Bergamo,PM25,18.0,5
2023-09-28,ATS_Montagna,NO2,30.7,168
2023-09-28,ATS_Montagna,PM10,43.2,5
2023-09-28,ATS_Montagna,PM25,20.5,2
2023-09-29,ATS_Bergamo,NO2,26.52,215
2023-09-29,ATS_Bergamo,PM10,34.25,8
2023-09-29,ATS_Bergamo,PM25,22.4,5
2023-09-29,ATS_Montagna,NO2,33.04,168
2023-09-29,ATS_Montagna,PM10,46.83,6
2023-09-29,ATS_Montagna,PM25,25.5,2
2023-09-30,ATS_Bergamo,NO2,25.63,216
2023-09-30,ATS_Bergamo,PM10,37.25,8
2023-09-30,ATS_Bergamo,PM25,26.0,5
2023-09-30,ATS_Montagna,NO2,31.87,168
2023-09-30,ATS_Montagna,PM10,57.0,6
2023-09-30,ATS_Montagna,PM25,33.0,2
2023-10-01,ATS_Bergamo,NO2,20.03,216
2023-10-01,ATS_Bergamo,PM10,35.88,8
2023-10-01,ATS_Bergamo,PM25,25.2,5
2023-10-01,ATS_Montagna,NO2,27.19,168
2023-10-01,ATS_Montagna,PM10,51.33,6
2023-10-01,ATS_Montagna,PM25,30.5,2
2023-10-02,ATS_Bergamo,NO2,28.99,215
2023-10-02,ATS_Bergamo,PM10,45.5,8
2023-10-02,ATS_Bergamo,PM25,34.0,5
2023-10-02,ATS_Montagna,NO2,32.66,168
2023-10-02,ATS_Montagna,PM10,58.6,5
2023-10-02,ATS_Montagna,PM25,26.0,1
2023-10-03,ATS_Bergamo,NO2,29.07,212
2023-10-03,ATS_Bergamo,PM10,43.29,7
2023-10-03,ATS_Bergamo,PM25,31.5,4
2023-10-03,ATS_Montagna,NO2,24.96,168
2023-10-03,ATS_Montagna,PM10,55.8,5
2023-10-03,ATS_Montagna,PM25,34.0,2
2023-10-04,ATS_Bergamo,NO2,22.23,214
2023-10-04,ATS_Bergamo,PM10,39.57,7
2023-10-04,ATS_Bergamo,PM25,29.75,4
2023-10-04,ATS_Montagna,NO2,21.18,168
2023-10-04,ATS_Montagna,PM10,45.5,6
2023-10-04,ATS_Montagna,PM25,25.5,2
2023-10-05,ATS_Bergamo,NO2,23.1,216
2023-10-05,ATS_Bergamo,PM10,22.29,7
2023-10-05,ATS_Bergamo,PM25,15.5,4
2023-10-05,ATS_Montagna,NO2,27.02,166
2023-10-05,ATS_Montagna,PM10,35.33,6
2023-10-05,ATS_Montagna,PM25,18.5,2
2023-10-06,ATS_Bergamo,NO2,24.85,216
2023-10-06,ATS_Bergamo,PM10,34.0,7
2023-10-06,ATS_Bergamo,PM25,23.75,4
2023-10-06,ATS_Montagna,NO2,34.91,168
2023-10-06,ATS_Montagna,PM10,52.5,6
2023-10-06,ATS_Montagna,PM25,28.0,2
2023-10-07,ATS_Bergamo,NO2,21.57,216
2023-10-07,ATS_Bergamo,PM10,30.29,7
2023-10-07,ATS_Bergamo,PM25,22.75,4
2023-10-07,ATS_Montagna,NO2,28.59,168
2023-10-07,ATS_Montagna,PM10,57.5,6
2023-10-07,ATS_Montagna,PM25,31.5,2
2023-10-08,ATS_Bergamo,NO2,18.67,216
2023-10-08,ATS_Bergamo,PM10,25.86,7
2023-10-08,ATS_Bergamo,PM25,17.0,4
2023-10-08,ATS_Montagna,NO2,19.52,168
2023-10-08,ATS_Montagna,PM10,37.33,6
2023-10-08,ATS_Montagna,PM25,21.0,2
2023-10-09,ATS_Bergamo,NO2,27.7,216
2023-10-09,ATS_Bergamo,PM10,37.5,6
2023-10-09,ATS_Bergamo,PM25,18.5,4
2023-10-09,ATS_Montagna,NO2,22.09,166
2023-10-09,ATS_Montagna,PM10,36.5,6
2023-10-09,ATS_Montagna,PM25,15.5,2
2023-10-10,ATS_Bergamo,NO2,36.84,215
2023-10-10,ATS_Bergamo,PM10,53.57,7
2023-10-10,ATS_Bergamo,PM25,28.4,5
2023-10-10,ATS_Montagna,NO2,25.6,162
2023-10-10,ATS_Montagna,PM10,36.83,6
2023-10-10,ATS_Montagna,PM25,17.0,2
2023-10-11,ATS_Bergamo,NO2,32.79,216
2023-10-11,ATS_Bergamo,PM10,61.86,7
2023-10-11,ATS_Bergamo,PM25,37.4,5
2023-10-11,ATS_Montagna,NO2,32.07,168
2023-10-11,ATS_Montagna,PM10,77.25,4
2023-10-11,ATS_Montagna,PM25,23.0,1
2023-10-12,ATS_Bergamo,NO2,31.11,216
2023-10-12,ATS_Bergamo,PM10,48.29,7
2023-10-12,ATS_Bergamo,PM25,28.8,5
2023-10-12,ATS_Montagna,NO2,27.91,168
2023-10-12,ATS_Montagna,PM10,45.25,4
2023-10-12,ATS_Montagna,PM25,16.0,1
2023-10-13,ATS_Bergamo,NO2,30.6,213
2023-10-13,ATS_Bergamo,PM10,35.86,7
2023-10-13,ATS_Bergamo,PM25,20.8,5
2023-10-13,ATS_Montagna,NO2,27.45,168
2023-10-13,ATS_Montagna,PM10,36.6,5
2023-10-13,ATS_Montagna,PM25,18.0,1
2023-10-14,ATS_Bergamo,NO2,22.99,216
2023-10-14,ATS_Bergamo,PM10,25.57,7
2023-10-14,ATS_Bergamo,PM25,14.6,5
2023-10-14,ATS_Montagna,NO2,23.49,168
2023-10-14,ATS_Montagna,PM10,30.17,6
2023-10-14,ATS_Montagna,PM25,14.0,2
2023-10-15,ATS_Bergamo,NO2,16.58,216
2023-10-15,ATS_Bergamo,PM10,17.5,6
2023-10-15,ATS_Bergamo,PM25,12.5,4
2023-10-15,ATS_Montagna,NO2,13.46,168
2023-10-15,ATS_Montagna,PM10,22.2,5
2023-10-15,ATS_Montagna,PM25,14.0,2
2023-10-16,ATS_Bergamo,NO2,20.27,216
2023-10-16,ATS_Bergamo,PM10,16.86,7
2023-10-16,ATS_Bergamo,PM25,9.75,4
2023-10-16,ATS_Montagna,NO2,13.91,168
2023-10-16,ATS_Montagna,PM10,16.4,5
2023-10-16,ATS_Montagna,PM25,7.0,2
2023-10-17,ATS_Bergamo,NO2,28.63,215
2023-10-17,ATS_Bergamo,PM10,24.43,7
2023-10-17,ATS_Bergamo,PM25,15.25,4
2023-10-17,ATS_Montagna,NO2,27.82,168
2023-10-17,ATS_Montagna,PM10,29.5,4
2023-10-17,ATS_Montagna,PM25,10.0,1
2023-10-18,ATS_Bergamo,NO2,30.99,215
2023-10-18,ATS_Bergamo,PM10,34.29,7
2023-10-18,ATS_Bergamo,PM25,23.0,3
2023-10-18,ATS_Montagna,NO2,23.0,168
2023-10-18,ATS_Montagna,PM10,32.25,4
2023-10-18,ATS_Montagna,PM25,11.0,1
2023-10-19,ATS_Bergamo,NO2,29.1,215
2023-10-19,ATS_Bergamo,PM10,24.71,7
2023-10-19,ATS_Bergamo,PM25,22.0,3
2023-10-19,ATS_Montagna,NO2,21.4,168
2023-10-19,ATS_Montagna,PM10,24.8,5
2023-10-19,ATS_Montagna,PM25,6.0,1
2023-10-20,ATS_Bergamo,NO2,25.02,216
2023-10-20,ATS_Bergamo,PM10,15.75,8
2023-10-20,ATS_Bergamo,PM25,9.2,5
2023-10-20,ATS_Montagna,NO2,18.66,168
2023-10-20,ATS_Montagna,PM10,16.6,5
2023-10-20,ATS_Montagna,PM25,10.5,2
2023-10-21,ATS_Bergamo,NO2,19.97,216
2023-10-21,ATS_Bergamo,PM10,13.75,8
2023-10-21,ATS_Bergamo,PM25,8.4,5
2023-10-21,ATS_Montagna,NO2,21.75,168
2023-10-21,ATS_Montagna,PM10,18.2,5
2023-10-21,ATS_Montagna,PM25,10.5,2
2023-10-22,ATS_Bergamo,NO2,16.59,216
2023-10-22,ATS_Bergamo,PM10,9.88,8
2023-10-22,ATS_Bergamo,PM25,6.6,5
2023-10-22,ATS_Montagna,NO2,22.39,168
2023-10-22,ATS_Montagna,PM10,13.6,5
2023-10-22,ATS_Montagna,PM25,9.0,2
2023-10-23,ATS_Bergamo,NO2,27.78,216
2023-10-23,ATS_Bergamo,PM10,17.43,7
2023-10-23,ATS_Bergamo,PM25,12.25,4
2023-10-23,ATS_Montagna,NO2,28.0,168
2023-10-23,ATS_Montagna,PM10,22.0,5
2023-10-23,ATS_Montagna,PM25,10.0,2
2023-10-24,ATS_Bergamo,NO2,25.79,199
2023-10-24,ATS_Bergamo,PM10,11.67,6
2023-10-24,ATS_Bergamo,PM25,10.0,4
2023-10-24,ATS_Montagna,NO2,16.88,168
2023-10-24,ATS_Montagna,PM10,9.8,5
2023-10-24,ATS_Montagna,PM25,8.5,2
2023-10-25,ATS_Bergamo,NO2,24.53,192
2023-10-25,ATS_Bergamo,PM10,18.43,7
2023-10-25,ATS_Bergamo,PM25,12.25,4
2023-10-25,ATS_Montagna,NO2,18.74,153
2023-10-25,ATS_Montagna,PM10,23.8,5
2023-10-25,ATS_Montagna,PM25,8.0,1
2023-10-26,ATS_Bergamo,NO2,26.96,201
2023-10-26,ATS_Bergamo,PM10,26.86,7
2023-10-26,ATS_Bergamo,PM25,20.5,2
2023-10-26,ATS_Montagna,NO2,18.17,162
2023-10-26,ATS_Montagna,PM10,36.0,4
2023-10-26,ATS_Montagna,PM25,16.0,2
2023-10-27,ATS_Bergamo,NO2,24.3,216
2023-10-27,ATS_Bergamo,PM10,14.0,8
2023-10-27,ATS_Bergamo,PM25,10.33,3
2023-10-27,ATS_Montagna,NO2,18.38,168
2023-10-27,ATS_Montagna,PM10,15.0,3
2023-10-27,ATS_Montagna,PM25,8.0,1
2023-10-28,ATS_Bergamo,NO2,24.08,216
2023-10-28,ATS_Bergamo,PM10,20.12,8
2023-10-28,ATS_Bergamo,PM25,14.6,5
2023-10-28,ATS_Montagna,NO2,27.08,168
2023-10-28,ATS_Montagna,PM10,26.83,6
2023-10-28,ATS_Montagna,PM25,15.0,2
2023-10-29,ATS_Bergamo,NO2,18.26,216
2023-10-29,ATS_Bergamo,PM10,11.75,8
2023-10-29,ATS_Bergamo,PM25,9.0,5
2023-10-29,ATS_Montagna,NO2,15.12,168
2023-10-29,ATS_Montagna,PM10,16.67,6
2023-10-29,ATS_Montagna,PM25,7.5,2
2023-10-30,ATS_Bergamo,NO2,23.1,216
2023-10-30,ATS_Bergamo,PM10,14.14,7
2023-10-30,ATS_Bergamo,PM25,10.75,4
2023-10-30,ATS_Montagna,NO2,16.62,165
2023-10-30,ATS_Montagna,PM10,16.8,5
2023-10-30,ATS_Montagna,PM25,9.5,2
2023-10-31,ATS_Bergamo,NO2,20.17,216
2023-10-31,ATS_Bergamo,PM10,9.29,7
2023-10-31,ATS_Bergamo,PM25,6.5,4
2023-10-31,ATS_Montagna,NO2,20.31,168
2023-10-31,ATS_Montagna,PM10,13.2,5
2023-10-31,ATS_Montagna,PM25,7.0,2
2023-11-01,ATS_Bergamo,NO2,21.23,208
2023-11-01,ATS_Bergamo,PM10,10.5,6
2023-11-01,ATS_Bergamo,PM25,9.5,4
2023-11-01,ATS_Montagna,NO2,22.49,164
2023-11-01,ATS_Montagna,PM10,18.2,5
2023-11-01,ATS_Montagna,PM25,10.5,2
2023-11-02,ATS_Bergamo,NO2,21.9,192
2023-11-02,ATS_Bergamo,PM10,9.2,5
2023-11-02,ATS_Bergamo,PM25,6.25,4
2023-11-02,ATS_Montagna,NO2,15.1,168
2023-11-02,ATS_Montagna,PM10,10.6,5
2023-11-02,ATS_Montagna,PM25,8.0,2
2023-11-03,ATS_Bergamo,NO2,23.2,203
2023-11-03,ATS_Bergamo,PM10,8.6,5
2023-11-03,ATS_Bergamo,PM25,7.75,4
2023-11-03,ATS_Montagna,NO2,18.69,168
2023-11-03,ATS_Montagna,PM10,9.4,5
2023-11-03,ATS_Montagna,PM25,6.0,2
2023-11-04,ATS_Bergamo,NO2,20.14,216
2023-11-04,ATS_Bergamo,PM10,8.5,8
2023-11-04,ATS_Bergamo,PM25,6.4,5
2023-11-04,ATS_Montagna,NO2,18.66,168
2023-11-04,ATS_Montagna,PM10,12.83,6
2023-11-04,ATS_Montagna,PM25,8.5,2
2023-11-05,ATS_Bergamo,NO2,16.17,216
2023-11-05,ATS_Bergamo,PM10,8.62,8
2023-11-05,ATS_Bergamo,PM25,6.6,5
2023-11-05,ATS_Montagna,NO2,12.53,168
2023-11-05,ATS_Montagna,PM10,7.5,6
2023-11-05,ATS_Montagna,PM25,6.0,2
2023-11-06,ATS_Bergamo,NO2,25.09,215
2023-11-06,ATS_Bergamo,PM10,17.25,8
2023-11-06,ATS_Bergamo,PM25,14.0,5
2023-11-06,ATS_Montagna,NO2,25.54,168
2023-11-06,ATS_Montagna,PM10,24.17,6
2023-11-06,ATS_Montagna,PM25,12.5,2
2023-11-07,ATS_Bergamo,NO2,24.4,214
2023-11-07,ATS_Bergamo,PM10,19.0,7
2023-11-07,ATS_Bergamo,PM25,14.5,4
2023-11-07,ATS_Montagna,NO2,29.69,168
2023-11-07,ATS_Montagna,PM10,35.4,5
2023-11-07,ATS_Montagna,PM25,22.0,2
2023-11-08,ATS_Bergamo,NO2,28.67,215
2023-11-08,ATS_Bergamo,PM10,20.29,7
2023-11-08,ATS_Bergamo,PM25,16.0,4
2023-11-08,ATS_Montagna,NO2,29.76,168
2023-11-08,ATS_Montagna,PM10,32.5,4
2023-11-08,ATS_Montagna,PM25,20.0,1
2023-11-09,ATS_Bergamo,NO2,29.06,216
2023-11-09,ATS_Bergamo,PM10,13.57,7
2023-11-09,ATS_Bergamo,PM25,11.75,4
2023-11-09,ATS_Montagna,NO2,33.22,168
2023-11-09,ATS_Montagna,PM10,29.25,4
2023-11-09,ATS_Montagna,PM25,19.0,1
2023-11-10,ATS_Bergamo,NO2,27.51,216
2023-11-10,ATS_Bergamo,PM10,13.75,8
2023-11-10,ATS_Bergamo,PM25,12.6,5
2023-11-10,ATS_Montagna,NO2,21.82,168
2023-11-10,ATS_Montagna,PM10,18.5,6
2023-11-10,ATS_Montagna,PM25,12.0,2
2023-11-11,ATS_Bergamo,NO2,28.67,193
2023-11-11,ATS_Bergamo,PM10,17.38,8
2023-11-11,ATS_Bergamo,PM25,14.6,5
2023-11-11,ATS_Montagna,NO2,21.29,168
2023-11-11,ATS_Montagna,PM10,19.17,6
2023-11-11,ATS_Montagna,PM25,14.0,2
2023-11-12,ATS_Bergamo,NO2,23.47,192
2023-11-12,ATS_Bergamo,PM10,16.5,8
2023-11-12,ATS_Bergamo,PM25,14.8,5
2023-11-12,ATS_Montagna,NO2,26.89,168
2023-11-12,ATS_Montagna,PM10,36.67,6
2023-11-12,ATS_Montagna,PM25,25.5,2
2023-11-13,ATS_Bergamo,NO2,32.13,189
2023-11-13,ATS_Bergamo,PM10,28.29,7
2023-11-13,ATS_Bergamo,PM25,23.4,5
2023-11-13,ATS_Montagna,NO2,31.52,168
2023-11-13,ATS_Montagna,PM10,40.4,5
2023-11-13,ATS_Montagna,PM25,24.0,2
2023-11-14,ATS_Bergamo,NO2,36.65,198
2023-11-14,ATS_Bergamo,PM10,42.57,7
2023-11-14,ATS_Bergamo,PM25,35.6,5
2023-11-14,ATS_Montagna,NO2,31.96,168
2023-11-14,ATS_Montagna,PM10,54.67,6
2023-11-14,ATS_Montagna,PM25,36.5,2
2023-11-15,ATS_Bergamo,NO2,31.79,211
2023-11-15,ATS_Bergamo,PM10,25.88,8
2023-11-15,ATS_Bergamo,PM25,19.0,5
2023-11-15,ATS_Montagna,NO2,26.5,168
2023-11-15,ATS_Montagna,PM10,36.17,6
2023-11-15,ATS_Montagna,PM25,20.5,2
2023-11-16,ATS_Bergamo,NO2,34.78,191
2023-11-16,ATS_Bergamo,PM10,22.25,8
2023-11-16,ATS_Bergamo,PM25,19.0,5
2023-11-16,ATS_Montagna,NO2,32.56,168
2023-11-16,ATS_Montagna,PM10,33.5,6
2023-11-16,ATS_Montagna,PM25,22.5,2
2023-11-17,ATS_Bergamo,NO2,24.52,188
2023-11-17,ATS_Bergamo,PM10,15.86,7
2023-11-17,ATS_Bergamo,PM25,13.8,5
2023-11-17,ATS_Montagna,NO2,23.31,168
2023-11-17,ATS_Montagna,PM10,20.33,6
2023-11-17,ATS_Montagna,PM25,13.5,2
2023-11-18,ATS_Bergamo,NO2,31.15,192
2023-11-18,ATS_Bergamo,PM10,19.29,7
2023-11-18,ATS_Bergamo,PM25,17.8,5
2023-11-18,ATS_Montagna,NO2,27.07,168
2023-11-18,ATS_Montagna,PM10,17.0,6
2023-11-18,ATS_Montagna,PM25,12.5,2
2023-11-19,ATS_Bergamo,NO2,36.99,192
2023-11-19,ATS_Bergamo,PM10,29.71,7
2023-11-19,ATS_Bergamo,PM25,24.8,5
2023-11-19,ATS_Montagna,NO2,32.3,168
2023-11-19,ATS_Montagna,PM10,33.17,6
2023-11-19,ATS_Montagna,PM25,27.0,2
2023-11-20,ATS_Bergamo,NO2,37.53,190
2023-11-20,ATS_Bergamo,PM10,42.29,7
2023-11-20,ATS_Bergamo,PM25,34.4,5
2023-11-20,ATS_Montagna,NO2,35.42,159
2023-11-20,ATS_Montagna,PM10,56.4,5
2023-11-20,ATS_Montagna,PM25,41.0,2
2023-11-21,ATS_Bergamo,NO2,36.49,197
2023-11-21,ATS_Bergamo,PM10,51.0,6
2023-11-21,ATS_Bergamo,PM25,36.0,5
2023-11-21,ATS_Montagna,NO2,34.77,153
2023-11-21,ATS_Montagna,PM10,64.8,5
2023-11-21,ATS_Montagna,PM25,38.5,2
2023-11-22,ATS_Bergamo,NO2,32.51,207
2023-11-22,ATS_Bergamo,PM10,29.0,7
2023-11-22,ATS_Bergamo,PM25,20.2,5
2023-11-22,ATS_Montagna,NO2,36.01,168
2023-11-22,ATS_Montagna,PM10,37.17,6
2023-11-22,ATS_Montagna,PM25,21.0,2
2023-11-23,ATS_Bergamo,NO2,34.69,216
2023-11-23,ATS_Bergamo,PM10,31.5,8
2023-11-23,ATS_Bergamo,PM25,21.8,5
2023-11-23,ATS_Montagna,NO2,36.62,168
2023-11-23,ATS_Montagna,PM10,39.33,6
2023-11-23,ATS_Montagna,PM25,24.5,2
2023-11-24,ATS_Bergamo,NO2,41.34,216
2023-11-24,ATS_Bergamo,PM10,38.12,8
2023-11-24,ATS_Bergamo,PM25,31.8,5
2023-11-24,ATS_Montagna,NO2,36.59,168
2023-11-24,ATS_Montagna,PM10,42.67,6
2023-11-24,ATS_Montagna,PM25,30.5,2
2023-11-25,ATS_Bergamo,NO2,9.5,205
2023-11-25,ATS_Bergamo,PM10,7.5,8
2023-11-25,ATS_Bergamo,PM25,6.0,5
2023-11-25,ATS_Montagna,NO2,12.94,168
2023-11-25,ATS_Montagna,PM10,14.83,6
2023-11-25,ATS_Montagna,PM25,7.0,2
2023-11-26,ATS_Bergamo,NO2,17.45,201
2023-11-26,ATS_Bergamo,PM10,11.67,6
2023-11-26,ATS_Bergamo,PM25,10.75,4
2023-11-26,ATS_Montagna,NO2,18.72,168
2023-11-26,ATS_Montagna,PM10,14.67,6
2023-11-26,ATS_Montagna,PM25,12.0,2
2023-11-27,ATS_Bergamo,NO2,41.26,179
2023-11-27,ATS_Bergamo,PM10,27.0,6
2023-11-27,ATS_Bergamo,PM25,21.0,4
2023-11-27,ATS_Montagna,NO2,37.0,168
2023-11-27,ATS_Montagna,PM10,32.83,6
2023-11-27,ATS_Montagna,PM25,25.5,2
2023-11-28,ATS_Bergamo,NO2,39.01,190
2023-11-28,ATS_Bergamo,PM10,31.29,7
2023-11-28,ATS_Bergamo,PM25,22.25,4
2023-11-28,ATS_Montagna,NO2,24.03,168
2023-11-28,ATS_Montagna,PM10,26.33,6
2023-11-28,ATS_Montagna,PM25,19.0,2
2023-11-29,ATS_Bergamo,NO2,31.13,191
2023-11-29,ATS_Bergamo,PM10,23.0,7
2023-11-29,ATS_Bergamo,PM25,20.5,4
2023-11-29,ATS_Montagna,NO2,32.65,163
2023-11-29,ATS_Montagna,PM10,28.5,6
2023-11-29,ATS_Montagna,PM25,19.0,2
2023-11-30,ATS_Bergamo,NO2,33.78,192
2023-11-30,ATS_Bergamo,PM10,24.88,8
2023-11-30,ATS_Bergamo,PM25,19.2,5
2023-11-30,ATS_Montagna,NO2,27.7,168
2023-11-30,ATS_Montagna,PM10,20.17,6
2023-11-30,ATS_Montagna,PM25,16.0,2
2023-12-01,ATS_Bergamo,NO2,36.97,192
2023-12-01,ATS_Bergamo,PM10,26.88,8
2023-12-01,ATS_Bergamo,PM25,22.0,5
2023-12-01,ATS_Montagna,NO2,23.52,168
2023-12-01,ATS_Montagna,PM10,29.5,6
2023-12-01,ATS_Montagna,PM25,17.0,2
2023-12-02,ATS_Bergamo,NO2,26.5,192
2023-12-02,ATS_Bergamo,PM10,17.0,8
2023-12-02,ATS_Bergamo,PM25,12.2,5
2023-12-02,ATS_Montagna,NO2,23.23,168
2023-12-02,ATS_Montagna,PM10,15.0,6
2023-12-02,ATS_Montagna,PM25,9.0,2
2023-12-03,ATS_Bergamo,NO2,25.16,190
2023-12-03,ATS_Bergamo,PM10,16.38,8
2023-12-03,ATS_Bergamo,PM25,14.0,5
2023-12-03,ATS_Montagna,NO2,27.14,168
2023-12-03,ATS_Montagna,PM10,19.33,6
2023-12-03,ATS_Montagna,PM25,13.5,2
2023-12-04,ATS_Bergamo,NO2,34.13,196
2023-12-04,ATS_Bergamo,PM10,25.57,7
2023-12-04,ATS_Bergamo,PM25,20.25,4
2023-12-04,ATS_Montagna,NO2,34.94,168
2023-12-04,ATS_Montagna,PM10,32.83,6
2023-12-04,ATS_Montagna,PM25,21.5,2
2023-12-05,ATS_Bergamo,NO2,40.41,216
2023-12-05,ATS_Bergamo,PM10,39.5,8
2023-12-05,ATS_Bergamo,PM25,33.8,5
2023-12-05,ATS_Montagna,NO2,30.57,168
2023-12-05,ATS_Montagna,PM10,34.0,5
2023-12-05,ATS_Montagna,PM25,24.0,2
2023-12-06,ATS_Bergamo,NO2,41.79,215
2023-12-06,ATS_Bergamo,PM10,42.75,8
2023-12-06,ATS_Bergamo,PM25,31.0,5
2023-12-06,ATS_Montagna,NO2,33.46,168
2023-12-06,ATS_Montagna,PM10,39.67,6
2023-12-06,ATS_Montagna,PM25,30.0,2
2023-12-07,ATS_Bergamo,NO2,44.69,216
2023-12-07,ATS_Bergamo,PM10,38.5,8
2023-12-07,ATS_Bergamo,PM25,29.4,5
2023-12-07,ATS_Montagna,NO2,39.63,168
2023-12-07,ATS_Montagna,PM10,41.33,6
2023-12-07,ATS_Montagna,PM25,32.0,2
