giorno,ATS,NO2_mean_ugm3,PM10_mean_ugm3,PM25_mean_ugm3
2025-06-08,ATS_Montagna,11.12,18.0,4.0
2025-06-09,ATS_Bergamo,15.04,40.43,28.17
2025-06-09,ATS_Montagna,14.6,44.0,20.0
2025-06-10,ATS_Bergamo,14.98,29.93,16.09
2025-06-10,ATS_Montagna,15.35,30.0,12.0
2025-06-11,ATS_Bergamo,17.25,39.52,23.66
2025-06-11,ATS_Montagna,16.4,32.0,8.0
2025-06-12,ATS_Bergamo,17.11,41.84,26.66
2025-06-12,ATS_Montagna,18.72,54.0,15.0
2025-06-13,ATS_Bergamo,17.79,45.98,28.4
2025-06-13,ATS_Montagna,16.67,42.0,16.0
2025-06-14,ATS_Bergamo,12.83,35.19,20.54
2025-06-14,ATS_Montagna,11.5,33.0,12.0
2025-06-15,ATS_Bergamo,9.46,20.18,8.62
2025-06-15,ATS_Montagna,10.19,18.0,4.0
2025-06-16,ATS_Bergamo,15.91,19.24,9.95
2025-06-16,ATS_Montagna,18.15,21.0,6.0
2025-06-17,ATS_Bergamo,15.64,11.99,6.14
2025-06-17,ATS_Montagna,16.18,15.0,3.0
2025-06-18,ATS_Bergamo,15.91,19.11,12.19
2025-06-18,ATS_Montagna,16.79,17.0,5.0
2025-06-19,ATS_Bergamo,18.32,27.67,15.96
2025-06-19,ATS_Montagna,15.89,24.0,10.0
2025-06-20,ATS_Bergamo,18.41,29.44,16.14
2025-06-20,ATS_Montagna,14.41,26.0,9.0
2025-06-21,ATS_Bergamo,12.27,19.87,11.0
2025-06-21,ATS_Montagna,10.88,20.0,7.0
2025-06-22,ATS_Bergamo,10.52,9.87,4.62
2025-06-22,ATS_Montagna,10.15,8.0,3.0
2025-06-23,ATS_Bergamo,16.24,18.64,8.19
2025-06-23,ATS_Montagna,15.8,15.0,5.0
2025-06-24,ATS_Bergamo,15.78,23.17,11.72
2025-06-24,ATS_Montagna,15.87,22.0,7.0
2025-06-25,ATS_Bergamo,16.2,30.51,12.56
2025-06-25,ATS_Montagna,15.7,26.0,10.0
2025-06-26,ATS_Bergamo,15.54,24.67,11.67
2025-06-26,ATS_Montagna,14.9,27.0,7.0
2025-06-27,ATS_Bergamo,15.73,16.45,6.41
2025-06-27,ATS_Montagna,14.63,15.0,2.0
2025-06-28,ATS_Bergamo,15.55,18.87,8.94
2025-06-28,ATS_Montagna,13.08,16.0,5.0
2025-06-29,ATS_Bergamo,11.67,16.22,9.48
2025-06-29,ATS_Montagna,11.87,16.0,4.0
2025-06-30,ATS_Bergamo,14.76,17.71,8.76
2025-06-30,ATS_Montagna,15.0,15.0,3.0
2025-07-01,ATS_Bergamo,12.7,18.83,8.55
2025-07-01,ATS_Montagna,12.65,15.0,5.0
2025-07-02,ATS_Bergamo,13.6,13.61,6.18
2025-07-02,ATS_Montagna,12.69,8.0,
2025-07-03,ATS_Bergamo,14.86,13.24,6.14
2025-07-03,ATS_Montagna,13.64,9.0,2.0
2025-07-04,ATS_Bergamo,14.57,15.3,8.59
2025-07-04,ATS_Montagna,14.07,11.0,5.0
2025-07-05,ATS_Bergamo,13.62,13.21,7.18
2025-07-05,ATS_Montagna,15.97,,
2025-07-06,ATS_Bergamo,9.8,10.62,5.57
2025-07-07,ATS_Bergamo,10.49,8.72,3.23
2025-07-07,ATS_Montagna,10.12,,
2025-07-08,ATS_Bergamo,11.44,3.15,1.58
2025-07-08,ATS_Montagna,10.48,9.0,3.0
2025-07-09,ATS_Bergamo,15.91,5.55,4.66
2025-07-09,ATS_Montagna,13.82,10.0,3.0
2025-07-10,ATS_Bergamo,16.53,13.48,9.95
2025-07-10,ATS_Montagna,12.89,12.0,5.0
2025-07-11,ATS_Bergamo,17.26,16.76,9.38
2025-07-11,ATS_Montagna,15.27,12.0,4.0
2025-07-12,ATS_Bergamo,12.37,14.59,7.32
2025-07-12,ATS_Montagna,11.55,11.0,1.0
2025-07-13,ATS_Bergamo,8.49,8.84,5.38
2025-07-13,ATS_Montagna,10.12,13.0,6.0
2025-07-14,ATS_Bergamo,13.61,11.32,7.35
2025-07-14,ATS_Montagna,13.07,10.0,1.0
2025-07-15,ATS_Bergamo,15.06,15.62,8.67
2025-07-15,ATS_Montagna,15.15,11.0,3.0
2025-07-16,ATS_Bergamo,16.26,18.53,8.68
2025-07-16,ATS_Montagna,15.04,20.0,5.0
2025-07-17,ATS_Bergamo,15.67,18.07,8.27
2025-07-17,ATS_Montagna,14.22,15.0,3.0
2025-07-18,ATS_Bergamo,14.4,12.22,4.56
2025-07-18,ATS_Montagna,13.67,9.0,1.0
2025-07-19,ATS_Bergamo,14.35,17.28,9.44
2025-07-19,ATS_Montagna,11.78,17.0,6.0
2025-07-20,ATS_Bergamo,10.92,19.63,12.25
2025-07-20,ATS_Montagna,9.38,17.0,5.0
2025-07-21,ATS_Bergamo,10.31,8.39,3.62
2025-07-21,ATS_Montagna,12.09,8.0,0.0
2025-07-22,ATS_Bergamo,14.72,13.58,6.59
2025-07-22,ATS_Montagna,11.49,16.0,4.0
2025-07-23,ATS_Bergamo,15.27,19.16,8.48
2025-07-23,ATS_Montagna,12.73,17.0,7.0
2025-07-24,ATS_Bergamo,10.6,10.23,6.21
2025-07-24,ATS_Montagna,11.29,6.0,0.0
2025-07-25,ATS_Bergamo,12.21,11.86,6.21
2025-07-25,ATS_Montagna,15.49,,
2025-07-26,ATS_Bergamo,11.42,9.47,4.5
2025-07-26,ATS_Montagna,12.2,7.0,4.0
2025-07-27,ATS_Bergamo,11.05,9.88,8.2
2025-07-27,ATS_Montagna,9.61,3.0,
2025-07-28,ATS_Bergamo,15.31,11.16,5.46
2025-07-28,ATS_Montagna,17.62,11.0,6.0
2025-07-29,ATS_Bergamo,15.04,11.62,6.62
2025-07-29,ATS_Montagna,14.52,9.0,3.0
2025-07-30,ATS_Bergamo,13.87,7.93,3.14
2025-07-30,ATS_Montagna,15.68,17.0,7.0
2025-07-31,ATS_Bergamo,14.52,13.1,7.61
2025-07-31,ATS_Montagna,16.28,13.0,7.0
2025-08-01,ATS_Bergamo,15.13,16.48,12.43
2025-08-01,ATS_Montagna,16.19,11.0,8.0
2025-08-02,ATS_Bergamo,9.16,4.56,3.24
2025-08-02,ATS_Montagna,11.72,1.0,0.0
2025-08-03,ATS_Bergamo,9.58,5.45,3.06
2025-08-03,ATS_Montagna,8.12,0.0,1.0
2025-08-04,ATS_Bergamo,13.07,10.15,7.39
2025-08-04,ATS_Montagna,13.35,9.0,2.0
2025-08-05,ATS_Bergamo,13.51,17.3,8.16
2025-08-05,ATS_Montagna,14.04,10.0,3.0
2025-08-06,ATS_Bergamo,14.57,18.36,10.0
2025-08-06,ATS_Montagna,14.45,17.0,9.0
2025-08-07,ATS_Bergamo,12.68,12.76,8.42
2025-08-07,ATS_Montagna,12.95,11.0,8.0
2025-08-08,ATS_Bergamo,13.32,18.84,9.33
2025-08-08,ATS_Montagna,13.3,16.0,8.0
2025-08-09,ATS_Bergamo,11.64,21.21,13.76
2025-08-09,ATS_Montagna,10.85,,
2025-08-10,ATS_Bergamo,9.95,22.65,13.9
2025-08-11,ATS_Bergamo,10.77,22.52,12.73
2025-08-11,ATS_Montagna,12.64,,
2025-08-12,ATS_Bergamo,11.32,27.12,16.46
2025-08-12,ATS_Montagna,11.25,26.0,15.0
2025-08-13,ATS_Bergamo,11.31,31.67,19.86
2025-08-13,ATS_Montagna,11.45,29.0,19.0
2025-08-14,ATS_Bergamo,10.69,30.84,16.93
2025-08-14,ATS_Montagna,10.26,31.0,17.0
2025-08-15,ATS_Bergamo,7.35,20.12,10.07
2025-08-15,ATS_Montagna,6.38,17.0,13.0
2025-08-16,ATS_Bergamo,8.26,12.36,5.84
2025-08-16,ATS_Montagna,7.55,10.0,3.0
2025-08-17,ATS_Bergamo,9.27,18.43,13.11
2025-08-17,ATS_Montagna,7.05,13.0,8.0
2025-08-18,ATS_Bergamo,9.84,15.4,8.4
2025-08-18,ATS_Montagna,10.5,12.0,8.0
2025-08-19,ATS_Bergamo,10.69,24.71,12.81
2025-08-19,ATS_Montagna,10.76,15.0,7.0
2025-08-20,ATS_Bergamo,10.42,10.38,7.58
2025-08-20,ATS_Montagna,10.61,9.0,4.0
2025-08-21,ATS_Bergamo,9.88,10.18,5.62
2025-08-21,ATS_Montagna,13.48,12.0,5.0
2025-08-22,ATS_Bergamo,11.46,8.58,4.57
2025-08-22,ATS_Montagna,11.68,,
2025-08-23,ATS_Bergamo,10.73,11.96,10.74
2025-08-23,ATS_Montagna,12.58,9.0,10.0
2025-08-24,ATS_Bergamo,8.87,10.35,8.05
2025-08-24,ATS_Montagna,11.08,10.0,6.0
2025-08-25,ATS_Bergamo,12.19,14.38,8.21
2025-08-25,ATS_Montagna,13.05,12.0,11.0
2025-08-26,ATS_Bergamo,13.45,18.31,12.64
2025-08-26,ATS_Montagna,15.19,19.0,14.0
2025-08-27,ATS_Bergamo,14.21,22.13,11.62
2025-08-27,ATS_Montagna,18.31,24.0,14.0
2025-08-28,ATS_Bergamo,11.26,10.21,5.26
2025-08-28,ATS_Montagna,16.44,17.0,8.0
2025-08-29,ATS_Bergamo,9.83,6.83,2.53
2025-08-29,ATS_Montagna,12.95,10.0,9.0
2025-08-30,ATS_Bergamo,10.29,3.66,2.11
2025-08-30,ATS_Montagna,12.0,6.0,4.0
2025-08-31,ATS_Bergamo,10.7,5.12,4.39
2025-08-31,ATS_Montagna,11.86,10.0,5.0
2025-09-01,ATS_Bergamo,13.87,10.25,4.43
2025-09-01,ATS_Montagna,18.54,15.0,9.0
2025-09-02,ATS_Bergamo,14.57,7.82,2.65
2025-09-02,ATS_Montagna,14.92,7.0,1.0
2025-09-03,ATS_Bergamo,16.59,12.9,4.55
2025-09-03,ATS_Montagna,15.07,10.0,4.0
2025-09-04,ATS_Bergamo,19.18,18.4,7.55
2025-09-04,ATS_Montagna,15.38,16.0,9.0
2025-09-05,ATS_Bergamo,14.16,8.93,5.4
2025-09-05,ATS_Montagna,14.02,6.0,2.0
2025-09-06,ATS_Bergamo,15.13,7.34,3.33
2025-09-06,ATS_Montagna,12.97,10.0,5.0
2025-09-07,ATS_Bergamo,13.14,11.06,5.68
2025-09-07,ATS_Montagna,13.24,9.0,4.0
2025-09-08,ATS_Bergamo,19.76,22.77,10.49
2025-09-08,ATS_Montagna,18.23,17.0,8.0
2025-09-09,ATS_Bergamo,17.71,24.59,12.87
2025-09-09,ATS_Montagna,20.49,19.0,12.0
2025-09-10,ATS_Bergamo,16.73,11.15,5.43
2025-09-10,ATS_Montagna,17.27,14.0,11.0
2025-09-11,ATS_Bergamo,16.28,15.7,6.83
2025-09-11,ATS_Montagna,15.09,8.0,4.0
2025-09-12,ATS_Bergamo,16.71,20.08,8.58
2025-09-12,ATS_Montagna,15.74,17.0,6.0
2025-09-13,ATS_Bergamo,11.14,13.67,10.27
2025-09-13,ATS_Montagna,13.65,14.0,9.0
2025-09-14,ATS_Bergamo,10.9,12.85,7.94
2025-09-14,ATS_Montagna,11.46,11.0,6.0
2025-09-15,ATS_Bergamo,15.58,16.22,7.93
2025-09-15,ATS_Montagna,15.03,13.0,8.0
2025-09-16,ATS_Bergamo,17.96,18.88,9.21
2025-09-16,ATS_Montagna,18.07,18.0,9.0
2025-09-17,ATS_Bergamo,15.99,18.44,7.41
2025-09-17,ATS_Montagna,17.31,14.0,7.0
2025-09-18,ATS_Bergamo,18.9,23.25,12.1
2025-09-18,ATS_Montagna,16.58,16.0,9.0
2025-09-19,ATS_Bergamo,21.77,30.25,17.79
2025-09-19,ATS_Montagna,18.23,20.0,15.0
2025-09-20,ATS_Bergamo,16.76,28.67,13.97
2025-09-20,ATS_Montagna,16.38,14.0,10.0
2025-09-21,ATS_Bergamo,11.88,23.18,11.91
2025-09-21,ATS_Montagna,13.34,14.0,7.0
2025-09-22,ATS_Bergamo,12.39,9.98,3.68
2025-09-22,ATS_Montagna,18.73,16.0,6.0
2025-09-23,ATS_Bergamo,12.38,8.91,1.99
2025-09-23,ATS_Montagna,15.41,11.0,7.0
2025-09-24,ATS_Bergamo,13.39,7.85,3.51
2025-09-24,ATS_Montagna,15.45,10.0,4.0
2025-09-25,ATS_Bergamo,12.78,9.05,8.21
2025-09-25,ATS_Montagna,16.25,4.0,0.0
2025-09-26,ATS_Bergamo,13.67,6.2,2.57
2025-09-26,ATS_Montagna,19.78,13.0,5.0
2025-09-27,ATS_Bergamo,10.07,5.02,1.63
2025-09-27,ATS_Montagna,20.14,,
2025-09-28,ATS_Bergamo,11.99,5.41,2.59
2025-09-28,ATS_Montagna,13.77,,
2025-09-29,ATS_Bergamo,19.72,11.17,6.04
2025-09-29,ATS_Montagna,17.76,,
2025-09-30,ATS_Bergamo,19.62,20.78,10.67
2025-09-30,ATS_Montagna,23.31,22.0,16.0
2025-10-01,ATS_Bergamo,13.79,9.74,5.18
2025-10-01,ATS_Montagna,15.25,12.0,8.0
2025-10-02,ATS_Bergamo,17.4,14.12,6.99
2025-10-02,ATS_Montagna,17.49,13.0,11.0
2025-10-03,ATS_Bergamo,21.61,22.48,15.28
2025-10-03,ATS_Montagna,20.44,18.0,12.0
2025-10-04,ATS_Bergamo,24.98,32.99,22.32
2025-10-04,ATS_Montagna,19.12,24.0,18.0
2025-10-05,ATS_Bergamo,13.78,15.66,12.08
2025-10-05,ATS_Montagna,14.02,10.0,9.0
2025-10-06,ATS_Bergamo,25.12,16.94,7.85
2025-10-06,ATS_Montagna,21.52,13.0,7.0
2025-10-07,ATS_Bergamo,25.48,24.08,11.65
2025-10-07,ATS_Montagna,25.47,17.0,8.0
2025-10-08,ATS_Bergamo,25.52,36.71,23.25
2025-10-08,ATS_Montagna,25.64,28.0,19.0
2025-10-09,ATS_Bergamo,27.38,56.29,39.51
2025-10-09,ATS_Montagna,27.98,43.0,33.0
2025-10-10,ATS_Bergamo,26.9,55.49,40.89
2025-10-10,ATS_Montagna,23.97,39.0,29.0
2025-10-11,ATS_Bergamo,22.47,54.0,36.21
2025-10-11,ATS_Montagna,20.96,29.0,25.0
2025-10-12,ATS_Bergamo,18.72,51.39,36.76
2025-10-12,ATS_Montagna,19.51,34.0,25.0
2025-10-13,ATS_Bergamo,24.07,46.16,32.24
2025-10-13,ATS_Montagna,24.03,26.0,21.0
2025-10-14,ATS_Bergamo,21.59,31.03,20.27
2025-10-14,ATS_Montagna,28.05,35.0,26.0
2025-10-15,ATS_Bergamo,22.44,32.2,17.05
2025-10-15,ATS_Montagna,27.09,34.0,23.0
2025-10-16,ATS_Bergamo,23.61,25.41,10.73
2025-10-16,ATS_Montagna,26.68,26.0,16.0
2025-10-17,ATS_Bergamo,23.69,25.97,12.36
2025-10-17,ATS_Montagna,26.3,28.0,18.0
2025-10-18,ATS_Bergamo,22.93,33.8,22.34
2025-10-18,ATS_Montagna,22.17,27.0,19.0
2025-10-19,ATS_Bergamo,20.43,29.95,20.11
2025-10-19,ATS_Montagna,23.3,34.0,26.0
2025-10-20,ATS_Bergamo,23.17,30.41,20.79
2025-10-20,ATS_Montagna,31.93,40.0,33.0
2025-10-21,ATS_Bergamo,23.67,12.0,5.9
2025-10-21,ATS_Montagna,27.28,19.0,16.0
2025-10-22,ATS_Bergamo,27.74,31.45,18.88
2025-10-22,ATS_Montagna,25.06,22.0,17.0
2025-10-23,ATS_Bergamo,27.22,27.45,19.56
2025-10-23,ATS_Montagna,25.19,16.0,10.0
2025-10-24,ATS_Bergamo,25.35,10.08,8.01
2025-10-24,ATS_Montagna,25.94,8.0,1.0
2025-10-25,ATS_Bergamo,23.99,14.14,7.2
2025-10-25,ATS_Montagna,25.04,17.0,10.0
2025-10-26,ATS_Bergamo,14.81,7.66,4.45
2025-10-26,ATS_Montagna,18.83,8.0,5.0
2025-10-27,ATS_Bergamo,27.53,12.12,6.86
2025-10-27,ATS_Montagna,28.75,14.0,8.0
2025-10-28,ATS_Bergamo,33.51,30.24,18.34
2025-10-28,ATS_Montagna,29.9,19.0,15.0
2025-10-29,ATS_Bergamo,29.75,37.05,22.37
2025-10-29,ATS_Montagna,38.2,22.0,17.0
2025-10-30,ATS_Bergamo,22.14,12.88,6.17
2025-10-30,ATS_Montagna,32.78,25.0,17.0
2025-10-31,ATS_Bergamo,22.08,11.33,6.59
2025-10-31,ATS_Montagna,24.5,20.0,12.0
2025-11-01,ATS_Bergamo,20.89,17.45,10.78
2025-11-01,ATS_Montagna,20.78,23.0,22.0
2025-11-02,ATS_Bergamo,16.61,15.14,8.58
2025-11-02,ATS_Montagna,19.66,10.0,6.0
2025-11-03,ATS_Bergamo,26.4,12.43,7.17
2025-11-03,ATS_Montagna,25.66,16.0,9.0
2025-11-04,ATS_Bergamo,28.57,17.94,11.34
2025-11-04,ATS_Montagna,28.23,19.0,14.0
2025-11-05,ATS_Bergamo,35.62,27.91,17.79
2025-11-05,ATS_Montagna,31.85,20.0,14.0
2025-11-06,ATS_Bergamo,38.6,31.41,20.95
2025-11-06,ATS_Montagna,37.52,24.0,18.0
2025-11-07,ATS_Bergamo,32.62,28.91,18.8
2025-11-07,ATS_Montagna,36.51,28.0,22.0
2025-11-08,ATS_Bergamo,26.1,33.62,23.69
2025-11-08,ATS_Montagna,30.05,28.0,24.0
2025-11-09,ATS_Bergamo,25.66,44.23,34.91
2025-11-09,ATS_Montagna,24.67,28.0,26.0
2025-11-10,ATS_Bergamo,34.03,43.03,28.13
2025-11-10,ATS_Montagna,34.35,23.0,20.0
2025-11-11,ATS_Bergamo,36.91,32.26,18.72
2025-11-11,ATS_Montagna,37.22,24.0,18.0
2025-11-12,ATS_Bergamo,34.02,25.62,14.58
2025-11-12,ATS_Montagna,35.06,23.0,17.0
2025-11-13,ATS_Bergamo,36.49,28.53,15.96
2025-11-13,ATS_Montagna,34.17,26.0,16.0
2025-11-14,ATS_Bergamo,36.06,74.02,51.13
2025-11-14,ATS_Montagna,35.29,35.0,26.0
2025-11-15,ATS_Bergamo,33.1,70.82,47.81
2025-11-15,ATS_Montagna,31.51,27.0,22.0
2025-11-16,ATS_Bergamo,19.8,28.2,16.5
2025-11-16,ATS_Montagna,28.71,15.0,14.0
2025-11-17,ATS_Bergamo,20.5,8.0,6.04
2025-11-17,ATS_Montagna,28.07,8.0,7.0
2025-11-18,ATS_Bergamo,22.1,10.79,4.85
2025-11-18,ATS_Montagna,26.53,17.0,13.0
2025-11-19,ATS_Bergamo,27.15,17.24,10.36
2025-11-19,ATS_Montagna,33.4,28.0,22.0
2025-11-20,ATS_Bergamo,28.03,32.35,18.5
2025-11-20,ATS_Montagna,31.11,34.0,28.0
2025-11-21,ATS_Bergamo,30.47,15.07,11.78
2025-11-21,ATS_Montagna,26.28,15.0,12.0
2025-11-22,ATS_Bergamo,24.39,9.44,8.5
2025-11-22,ATS_Montagna,29.55,19.0,15.0
2025-11-23,ATS_Bergamo,26.64,18.69,14.01
2025-11-23,ATS_Montagna,29.05,21.0,18.0
2025-11-24,ATS_Bergamo,33.47,22.76,17.64
2025-11-24,ATS_Montagna,39.41,32.0,27.0
2025-11-25,ATS_Bergamo,30.1,19.71,16.32
2025-11-25,ATS_Montagna,36.74,27.0,22.0
2025-11-26,ATS_Bergamo,33.87,27.42,14.09
2025-11-26,ATS_Montagna,35.67,23.0,16.0
2025-11-27,ATS_Bergamo,33.38,19.9,11.28
2025-11-27,ATS_Montagna,37.1,24.0,19.0
2025-11-28,ATS_Bergamo,40.39,33.34,22.44
2025-11-28,ATS_Montagna,43.4,33.0,25.0
2025-11-29,ATS_Bergamo,39.96,29.72,23.31
2025-11-29,ATS_Montagna,42.61,36.0,28.0
2025-11-30,ATS_Bergamo,37.83,32.55,25.87
2025-11-30,ATS_Montagna,39.67,27.0,26.0
2025-12-01,ATS_Bergamo,38.28,36.54,28.43
2025-12-01,ATS_Montagna,39.21,32.0,30.0
2025-12-02,ATS_Bergamo,36.36,32.65,23.0
2025-12-02,ATS_Montagna,33.26,46.0,39.0
2025-12-03,ATS_Bergamo,35.11,43.18,26.02
2025-12-03,ATS_Montagna,32.63,37.0,26.0
2025-12-04,ATS_Bergamo,31.11,28.62,19.1
2025-12-04,ATS_Montagna,37.68,40.0,28.0
2025-12-05,ATS_Bergamo,31.5,22.04,15.24
2025-12-05,ATS_Montagna,36.8,24.0,18.0
2025-12-06,ATS_Bergamo,31.61,29.53,23.13
2025-12-06,ATS_Montagna,36.79,28.0,22.0
2025-12-07,ATS_Bergamo,28.95,22.05,18.85
2025-12-07,ATS_Montagna,38.42,34.0,29.0
2025-12-08,ATS_Bergamo,29.81,20.07,18.08
2025-12-08,ATS_Montagna,33.34,29.0,25.0
2025-12-09,ATS_Bergamo,38.6,37.56,22.16
2025-12-09,ATS_Montagna,40.09,29.0,24.0
2025-12-10,ATS_Bergamo,39.21,39.54,23.89
2025-12-10,ATS_Montagna,39.53,27.0,22.0
2025-12-11,ATS_Bergamo,40.06,54.56,36.76
2025-12-11,ATS_Montagna,40.11,29.0,23.0
2025-12-12,ATS_Bergamo,35.61,34.62,18.46
2025-12-12,ATS_Montagna,37.47,26.0,21.0
2025-12-13,ATS_Bergamo,34.85,31.66,18.59
2025-12-13,ATS_Montagna,37.07,28.0,22.0
2025-12-14,ATS_Bergamo,31.58,22.6,18.05
2025-12-14,ATS_Montagna,37.4,26.0,23.0
2025-12-15,ATS_Bergamo,37.42,36.98,23.34
2025-12-15,ATS_Montagna,47.17,36.0,28.0
2025-12-16,ATS_Bergamo,39.1,29.59,23.07
2025-12-16,ATS_Montagna,46.61,43.0,35.0
2025-12-17,ATS_Bergamo,34.64,18.23,9.02
2025-12-17,ATS_Montagna,35.02,33.0,32.0
2025-12-18,ATS_Bergamo,41.43,20.23,14.76
2025-12-18,ATS_Montagna,36.98,35.0,29.0
2025-12-19,ATS_Bergamo,36.37,37.98,25.13
2025-12-19,ATS_Montagna,30.12,31.0,25.0
2025-12-20,ATS_Bergamo,25.97,37.69,22.07
2025-12-20,ATS_Montagna,30.44,30.0,22.0
2025-12-21,ATS_Bergamo,25.53,25.58,17.37
2025-12-21,ATS_Montagna,27.9,26.0,21.0
2025-12-22,ATS_Bergamo,31.27,28.95,16.86
2025-12-22,ATS_Montagna,33.05,29.0,20.0
2025-12-23,ATS_Bergamo,34.27,29.33,14.34
2025-12-23,ATS_Montagna,42.0,40.0,30.0
2025-12-24,ATS_Bergamo,23.15,12.63,9.46
2025-12-24,ATS_Montagna,36.6,44.0,39.0
2025-12-25,ATS_Bergamo,19.26,12.56,10.37
2025-12-25,ATS_Montagna,25.8,28.0,26.0
2025-12-26,ATS_Bergamo,19.69,15.01,13.67
2025-12-26,ATS_Montagna,22.71,29.0,24.0
2025-12-27,ATS_Bergamo,24.42,19.31,14.71
2025-12-27,ATS_Montagna,28.21,23.0,20.0
2025-12-28,ATS_Bergamo,28.24,15.96,13.92
2025-12-28,ATS_Montagna,33.76,29.0,25.0
2025-12-29,ATS_Bergamo,35.84,28.87,18.23
2025-12-29,ATS_Montagna,42.98,37.0,31.0
2025-12-30,ATS_Bergamo,32.98,31.53,24.18
2025-12-30,ATS_Montagna,40.95,43.0,38.0
2025-12-31,ATS_Bergamo,28.5,26.14,18.15
2025-12-31,ATS_Montagna,37.98,48.0,41.0
2026-01-01,ATS_Bergamo,30.59,57.65,43.8
2026-01-01,ATS_Montagna,33.8,53.0,47.0
2026-01-02,ATS_Bergamo,37.62,63.73,45.14
2026-01-02,ATS_Montagna,40.32,52.0,43.0
2026-01-03,ATS_Bergamo,40.02,42.21,27.63
2026-01-03,ATS_Montagna,42.28,49.0,40.0
2026-01-04,ATS_Bergamo,37.16,28.58,23.08
2026-01-04,ATS_Montagna,43.88,40.0,32.0
2026-01-05,ATS_Bergamo,32.8,25.75,19.14
2026-01-05,ATS_Montagna,44.3,42.0,32.0
2026-01-06,ATS_Bergamo,36.98,27.95,23.57
2026-01-06,ATS_Montagna,45.39,39.0,35.0
2026-01-07,ATS_Bergamo,43.15,33.68,25.4
2026-01-07,ATS_Montagna,46.8,44.0,33.0
2026-01-08,ATS_Bergamo,47.08,43.42,30.75
2026-01-08,ATS_Montagna,51.39,46.0,35.0
2026-01-09,ATS_Bergamo,50.27,56.98,39.78
2026-01-09,ATS_Montagna,51.41,,
2026-01-10,ATS_Bergamo,40.22,35.13,27.38
2026-01-11,ATS_Bergamo,32.05,16.86,14.58
2026-01-12,ATS_Bergamo,44.6,37.03,21.92
2026-01-12,ATS_Montagna,57.66,,
2026-01-13,ATS_Bergamo,50.79,59.54,39.56
2026-01-13,ATS_Montagna,46.72,,
2026-01-14,ATS_Bergamo,47.25,62.22,42.02
2026-01-14,ATS_Montagna,48.93,92.0,77.0
2026-01-15,ATS_Bergamo,46.88,61.42,41.56
2026-01-15,ATS_Montagna,51.5,85.0,69.0
2026-01-16,ATS_Bergamo,44.5,60.24,43.12
2026-01-16,ATS_Montagna,43.49,74.0,64.0
2026-01-17,ATS_Bergamo,40.31,55.79,39.29
2026-01-17,ATS_Montagna,42.55,65.0,60.0
2026-01-18,ATS_Bergamo,27.77,31.28,23.48
2026-01-18,ATS_Montagna,36.33,49.0,42.0
2026-01-19,ATS_Bergamo,34.93,33.41,21.04
2026-01-19,ATS_Montagna,40.39,49.0,42.0
2026-01-20,ATS_Bergamo,40.88,44.06,27.78
2026-01-20,ATS_Montagna,41.19,59.0,49.0
2026-01-21,ATS_Bergamo,42.35,47.13,32.61
2026-01-21,ATS_Montagna,44.4,50.0,37.0
2026-01-22,ATS_Bergamo,46.2,63.59,39.64
2026-01-22,ATS_Montagna,45.3,43.0,34.0
2026-01-23,ATS_Bergamo,48.51,52.05,35.26
2026-01-23,ATS_Montagna,48.24,,
2026-01-24,ATS_Bergamo,41.25,27.52,22.1
2026-01-24,ATS_Montagna,40.49,,
2026-01-25,ATS_Bergamo,28.32,19.71,13.28
2026-01-25,ATS_Montagna,31.15,,
2026-01-26,ATS_Bergamo,35.04,23.7,14.41
2026-01-26,ATS_Montagna,35.84,,
2026-01-27,ATS_Bergamo,41.99,26.51,16.02
2026-01-27,ATS_Montagna,44.39,31.0,24.0
2026-01-28,ATS_Bergamo,30.81,8.95,7.38
2026-01-28,ATS_Montagna,44.83,27.0,23.0
2026-01-29,ATS_Bergamo,42.04,27.32,17.86
2026-01-29,ATS_Montagna,40.13,34.0,25.0
2026-01-30,ATS_Bergamo,40.25,36.02,21.41
2026-01-30,ATS_Montagna,36.32,31.0,25.0
2026-01-31,ATS_Bergamo,39.42,42.82,26.58
2026-01-31,ATS_Montagna,32.66,32.0,26.0
2026-02-01,ATS_Bergamo,33.07,36.04,26.65
2026-02-01,ATS_Montagna,29.02,31.0,28.0
2026-02-02,ATS_Bergamo,37.12,43.09,29.98
2026-02-02,ATS_Montagna,40.53,36.0,31.0
2026-02-03,ATS_Bergamo,34.14,18.0,13.26
2026-02-03,ATS_Montagna,38.73,38.0,35.0
2026-02-04,ATS_Bergamo,36.31,17.15,10.9
2026-02-04,ATS_Montagna,43.95,37.0,35.0
2026-02-05,ATS_Bergamo,40.22,17.72,12.03
2026-02-05,ATS_Montagna,40.77,32.0,27.0
2026-02-06,ATS_Bergamo,33.58,15.09,7.37
2026-02-06,ATS_Montagna,37.2,29.0,22.0
2026-02-07,ATS_Bergamo,33.83,22.24,14.84
2026-02-07,ATS_Montagna,34.35,28.0,23.0
2026-02-08,ATS_Bergamo,29.15,31.89,24.88
2026-02-08,ATS_Montagna,28.32,27.0,22.0
2026-02-09,ATS_Bergamo,28.75,21.51,13.7
2026-02-09,ATS_Montagna,34.66,27.0,22.0
2026-02-10,ATS_Bergamo,26.66,18.12,12.5
2026-02-10,ATS_Montagna,32.02,25.0,21.0
2026-02-11,ATS_Bergamo,31.68,17.95,10.05
2026-02-11,ATS_Montagna,35.3,27.0,25.0
